word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
k a ʎ a x t a x	78066	766910	8
k a ʎ a j k u t a x	142531	2035536	10
k a ʎ p a	54810	172574	5
k a ʎ p a ʧ a k u n a	176415	3333258	11
k a ʎ p a ʧ a k u n a n	196017	4690515	12
k a ʎ p a ʧ a m u ʃ a n	146694	3709282	12
k a ʎ p a ʧ a n a	116784	1499240	9
k a ʎ p a ʧ a n a ʎ a ɲ ʧ i x p u n i	302990	18730238	19
k a ʎ p a ʧ a n a m p a x	153810	4086110	13
k a ʎ p a ʧ a n a n	136386	2320346	10
k a ʎ p a ʧ a n a ŋ k u	168281	4279225	12
k a ʎ p a ʧ a n a p a x	148608	3314406	12
k a ʎ p a ʧ a n a j t a	151452	3721742	12
k a ʎ p a ʧ a r i n a ʧ i s	242694	7819154	14
k a ʎ p a ʧ a r i n a p a x	215244	6439830	14
k a ʎ p a ʧ a ʃ a j k u	145260	3739734	12
k a ʎ p a ʧ a s q a ŋ k u	169883	5069449	13
k a ʎ p a ʧ a s u n	135594	2384630	10
k a ʎ p a ʧ a w a x	130770	1987040	10
k a ʎ p a ʧ a j p i	115758	1935149	10
k a ʎ p a ʧ a j s i n	133254	2830664	11
k a ʎ p a n w a n	134406	1792880	9
k a ʎ p a r i n a ɲ ʧ i s t a	270402	10014915	15
k a ʎ p a r p a ŋ k i ʧ i s	236268	7600642	14
k a ʎ p a w a n	104706	1108493	8
k a ʎ p a j u x	81504	792620	8
k a m a	18126	41436	4
k a m a ʧ e r̞ q a	101560	1249412	9
k a m a ʧ e r̞ q a ŋ k u	149745	3746803	12
k a m a ʧ i k o r̞ q a	156504	2799238	11
k a m a ʧ i n	76068	607532	7
k a m a ʧ i n a k u j k u	184194	5378348	13
k a m a ʧ i ŋ k u	109853	1509208	9
k a m a ʧ i ʃ a n	92700	1287368	9
k a m a ʧ i s p a	94284	1174773	9
k a m a ʧ i s q a	93276	1158688	9
k a m a ʧ i s q a ɲ a	117270	2304922	11
k a m a ʧ i s q a ɲ ʧ i x t a	196914	7373030	15
k a m a ʧ i s q a n m a n	141984	4219597	13
k a m a ʧ i s q a n t a	152082	3561604	12
k a m a ʧ i s q a n w a n	172278	4925080	13
k a m a ʧ i s q a s	104076	1660528	10
k a m a ʧ i s q a j k i ʧ i x t a	221742	10667862	17
k a m a ʧ i w a s q a j k u m a n	209635	10380504	17
k a m a ʧ i w a j k u	135558	2848682	11
k a m a ʧ i x	61860	458556	7
k a m a ʧ i x k u n a	144116	2732971	11
k a m a ʧ i x k u n a q a	167066	4411374	13
k a m a ʧ i x q a j k i ʧ i x t a	208176	10135736	17
k a m a ʧ i x t i ŋ k u	155141	3927384	12
k a m a ʧ i j	62748	467867	7
k a m a ʧ i j k u n a	146859	2764520	11
k a m a ʧ i j k u n a s t a	193083	6215151	14
k a m a ʧ i j k u n a t a	180825	4952199	13
k a m a ʧ i j ʎ a p i s	131796	3231362	12
k a m a ʧ i j t a	90720	1242016	9
k a m a ʎ a	41436	253585	6
k a m a p i s	53226	437614	7
k a m a q a	34776	208055	6
k a m a t a x	54090	408024	7
k a m i p i	47010	279412	6
k a m p i s	47694	279412	6
k a m p u n i	83038	618884	7
k a m u n	40071	182368	5
kʰ a m u r i s q a	127755	1406842	9
k a m u j k u	68346	602030	7
k a n	20790	20790	3
k a n a	31482	63612	4
k a n a ʧ u	72774	434386	6
k a n a m p a q a	80352	1037340	9
k a n a m p a x	68508	655832	8
k a n a m p a x q a	83808	1367378	10
k a n a m p u n i	113836	1461662	9
k a n a n	51084	193203	5
k a n a n a	61776	325665	6
k a n a ɲ ʧ i s	119382	1132016	8
k a n a ɲ ʧ i x	113166	1018098	8
k a n a ɲ ʧ i x p a x	139686	2481028	11
k a n a ɲ ʧ u	103805	802170	7
k a n a n t a	95040	689190	7
k a n a n t a q a	119790	1444670	9
k a n a n t a x	106362	953710	8
k a n a ŋ k a m a r i	127080	2797988	11
k a n a ŋ k u	82979	687254	7
k a n a ŋ k u p a x	130897	1870648	10
k a n a ŋ k u p a x q a	146197	3202195	12
k a n a ŋ k u t a	139848	1664870	9
k a n a p a x	63306	437579	7
k a n a p a x ʧ u	92869	1372766	9
k a n a p a x q a	78606	1005770	9
k a n a j k i ʧ i s	142338	2202088	10
k a n a j k i ʧ i x p a x	162642	4167306	13
k a n a j k i t a	115698	1460500	9
k a n a j k u	71784	629264	7
k a n a j k u p a x	119702	1755338	10
k a n a j r i	76194	666189	7
k a ɲ ʧ i s	89016	431615	6
k a ɲ ʧ i s p i s q a	159144	2856892	11
k a ɲ ʧ i x	82800	373620	6
k a ɲ ʧ i j a r p a s q a	180996	4853746	13
k a ɲ ʧ o q a	95660	632212	7
k a ɲ ʧ u	73439	259680	5
k a ɲ ʧ u s	99191	473040	6
k a n e q a	58170	292327	6
k a n i	35046	77886	4
k a n i m p a	70842	510127	7
kʰ a n i n	58806	207333	5
kʰ a n i ŋ k u	93551	718022	7
k a n i p i s	85590	622284	7
k a n i r i	96606	503253	6
kʰ a n i w a ɴ q a	106146	1226224	9
k a n m a n	54648	333024	6
k a n m a n a ʧ u	106632	1541862	9
k a n m a ɲ ʧ u	107873	1127716	8
k a n m a n r i	117018	1188882	8
k a n ɲ a	57618	185349	5
k a n ɲ a ʧ u	97578	802170	7
k a n t i t u m a n t a	216227	4811564	12
k a n t i t u p i	176674	2059178	9
k a n t u m a n	119768	1157904	8
k a n t u n m a n t a	198297	3607792	11
k a n t u p i	124171	821330	7
k a n t u s p i	137001	1237778	8
k a n t u s t a	145665	1309050	8
k a ŋ k a n a	74952	568850	7
k a ŋ k a r i k u ŋ k u	223455	5305036	12
k a ŋ k a r p a n a	140076	2248070	10
k a ŋ k a ʃ a w a n	114966	2001362	10
k a ŋ k a j u x	73080	756098	8
k a ŋ k i	48300	187421	5
k a ŋ k i ʧ i s	122004	1135958	8
k a ŋ k i ʧ i x	115788	1021886	8
k a ŋ k i r i	112020	828158	7
k a ŋ k i t a t a	131994	1637906	9
k a ŋ k u	52325	209966	5
k a ŋ k u ʧ u	120997	870234	7
k a ŋ k u m a n	92814	981032	8
k a ŋ k u ɲ a ʧ u	139932	1869191	9
k a ŋ k u p i s	111787	1052174	8
k a ŋ k u p u n i	148431	1817380	9
k a ŋ k u r a x	135260	1105316	8
k a ɴ q a	29070	114761	5
k a ɴ q a ʧ u	65034	580234	7
k a ɴ q a ɲ a	53064	432898	7
k a ɴ q a ɲ a ʧ u	93024	1359686	9
k a ɴ q a ŋ k u	77255	875032	8
k a ɴ q a p i s	66978	723039	8
kʰ a p a n m a n	72234	798284	8
k a p a t a j k u n	129201	2220818	10
k a p a t a j k u j t a w a n	202302	8073784	15
k a p i r u	87012	487883	6
k a p i s	42588	158268	5
k a p u ʎ a w a ɲ ʧ i x	192314	4238060	12
k a p u n	54834	216479	5
k a p u s a w a n	109176	1493939	9
k a p u s a w a ɲ ʧ i x	171150	3823822	12
k a p u w a ɲ ʧ i s	165462	2529224	10
k a p u w a ɲ ʧ i x	159246	2329990	10
k a p u w a r̞ q a ʧ u	164484	3449106	11
k a p u w a r̞ q a j k u	166230	4131482	12
k a p u w a s q a ɲ ʧ i x t a	216678	8046825	15
k a p u w a s u ɲ ʧ i s	207647	4554286	12
k a p u w a s u ɲ ʧ i x	201431	4255946	12
k a p u w a j k u	117162	1629944	9
k a p u w a j k u ɲ a	164809	3051366	11
k a r a r i ʃ a n	149364	1927962	9
k a r e ɴ q a	79700	555156	7
k a r e ɴ q a ʧ u	115664	1643124	9
k a r e r̞ q a	107450	712641	7
kʰ a r i	44550	91422	4
k a r i k u ʃ a s q a	178806	3096134	11
k a r i ʎ a n	121500	873300	7
k a r i ʎ a n t a x	176778	2530766	10
k a r i ʎ a ɴ q a	129780	1465002	9
k a r i ʎ a ɴ q a ʧ a	158418	2974744	11
k a r i ʎ a r̞ q a	152730	1771572	9
k a r i ʎ a x	111420	673892	7
k a r i m p u n i	142342	1809962	9
k a r i m p u n i p i s	192886	4370102	12
k a r i n	83430	277821	5
k a r i ŋ k u	115295	894398	7
k a r i ʃ a ʎ a ŋ k u t a x	231054	6879424	14
k a r i ʃ a n	98334	739287	7
k a r i ʃ a n i	112590	1131327	8
k a r i ʃ a r̞ q a	129366	1548767	9
k a r i ʃ a s q a	116046	1364517	9
k a r i ʃ a s q a ŋ k u	164231	3997550	12
k a r i s a x t i ŋ k u	180929	4417497	12
k a r i t u m a n	155093	1905408	9
k a r i t u n m a n	189666	2869503	10
k a r i t u p i	159496	1427750	8
k a r i w a j k u	143496	1902692	9
k a r i j t a	95202	706521	7
k a r k a ʧ u	127674	995282	7
kʰ a r k a r i ʃ a n	180144	2844198	10
kʰ a r k a s m a n t a	168588	3103024	11
kʰ a r k a t i s p a	168624	2440044	10
k a r p a n	85914	464109	6
k a r p a r i n	146610	1514298	8
k a r p a r̞ q a	116982	1093893	8
k a r p a r̞ q a ʧ u	152946	2691186	10
k a r u	51840	115785	4
k a r u m a n	97839	735562	7
k a r u m a n t a	141795	1763814	9
k a r u ɲ ʧ a n	168182	1573200	8
k a r u ɲ ʧ a ʃ a ɲ ʧ i x	246626	6129354	13
k a r u ɲ ʧ a s q a	183788	2550766	10
k a r u p i	103866	487883	6
k a r u s m a n t a	159834	2431278	10
k a r u s t a	124896	846694	7
k a r u t a	119439	522502	6
k a r u t a ɲ a	150129	1285950	8
k a r u w a n	138996	955338	7
k a r̞ q a	52020	165146	5
k a r̞ q a ʧ a	80658	615991	7
k a r̞ q a ʧ u	87984	741754	7
k a r̞ q a ɲ a	76014	562213	7
k a r̞ q a ɲ a p u n i	151944	3004362	11
k a r̞ q a ɲ ʧ i s	135456	1675948	9
k a r̞ q a n i	81126	645617	7
k a r̞ q a ŋ k u	100205	1088002	8
k a r̞ q a ŋ k u h i n a p i s	198664	7478875	15
k a r̞ q a p u n i	125142	1601990	9
k a r̞ q a q a	71370	508435	7
k a r̞ q a r a x	100620	953286	8
k a r̞ q a r i	91710	762533	7
k a r̞ q a j k u	89730	1008212	8
k a r̞ q o ɲ ʧ u	130967	1320670	8
k a ʃ a ʎ a m p i s	97050	1643771	10
k a s a ʎ a m p u n i	132394	2639522	11
k a ʃ a ʎ a m p u n i ʧ u	187450	5258789	13
k a s a ʎ a n	70146	578919	7
k a s a ʎ a n r a x	137376	2040110	10
k a s a ʎ a n t a x	125424	1876286	10
k a s a ʎ a ŋ k u p u n i	197787	5363767	13
k a s a m p i s	66828	711622	8
k a ʃ a m p u n i	102172	1302416	9
k a s a n	37152	157860	5
k a s a n a m p a x	84870	1349444	10
k a s a ɲ ʧ a	77580	578015	7
k a s a ɲ ʧ i s	105774	998753	8
k a ʃ a ɲ ʧ i x	99558	895104	8
k a ʃ a ɲ ʧ i x ʧ u	132895	2301072	10
k a ʃ a ɲ ʧ i x ɲ a	121692	1890250	10
k a s a ɲ ʧ u	90197	697860	7
k a ʃ a n i	51408	312012	6
k a ʃ a n i ʧ u	106464	1101778	8
k a ʃ a n i r i	112968	1131327	8
k a s a n m a n	71010	818820	8
k a ʃ a n ɲ a ʧ a r i	156024	3273494	11
k a s a n r i	99522	739287	7
k a s a ŋ k i ʧ i x	134130	1938278	10
k a ʃ a ŋ k o q a	94182	1164218	9
k a s a ŋ k u	70667	595022	7
k a s a ɴ q a	48204	382127	7
k a s a p a	42552	238488	6
k a s a r a ʧ i j t a	146826	2967926	11
k a s a r a ʧ u s u ɲ ʧ i x	249599	7468668	14
k a s a r a k a p u n i	174408	4179362	12
k a s a r a k u j	121806	1520912	9
k a s a r a k u j t a	153108	3067082	11
k a s a r a j t a	95472	1343145	9
k a s a r̞ q a	68184	499472	7
k a ʃ a r̞ q a ʧ u	104148	1510018	9
k a ʃ a r̞ q a ɲ a	92178	1208683	9
k a s a r̞ q a ŋ k u	116369	2039386	10
k a s a s p a	55728	428952	7
k a ʃ a s p a ʎ a	83448	1129058	9
k a s a s p a r i	96228	1382760	9
k a s a s q a	54864	421242	7
k a ʃ a s q a ŋ k i	99024	1709546	10
k a s a s q a ŋ k u	103049	1816226	10
k a s a x	30240	105252	5
k a ʃ a x s n	51048	473427	7
k a s a x t e ɴ q a	86252	1435950	10
k a s a x t i m p i s	112218	2286152	11
k a s a x t i n	85962	920350	8
k a ʃ a x t i ɲ ʧ i x	154338	2705808	11
k a s a x t i n t a x	148566	2581382	11
k a s a x t i j	72642	731005	8
k a s a j k u	60282	543107	7
k a ʃ a j u	40068	253482	6
k a s i	25488	60768	4
k a s p a	37584	134844	5
k a s p a ɲ a	62136	484504	7
k a s p a q a	57384	436888	7
k a s q a	36720	131556	5
k a s q a ʧ u	72684	634074	7
k a s q a n	51570	318435	6
k a s q a ɲ ʧ i x t a	140358	2766998	11
k a s q a n m a n	85428	1242470	9
k a s q a n m a n t a	129384	2595268	11
k a s q a n r a j k u	149220	3180860	11
k a s q a n t a	95526	949598	8
k a s q a n w a n	115722	1548810	9
k a s q a ŋ k i	80880	878882	8
k a s q a ŋ k i ʧ i x	148368	2663428	11
k a s q a ŋ k u	84905	946022	8
k a s q a ŋ k u t a	141774	2106334	10
k a s q a ŋ k u t a ɲ a	172464	3753939	12
k a s q a ɴ q a	62370	643252	8
k a s q a j k u	74430	874232	8
k a s q a j k u t a	131299	1980614	10
k a s q a j m a n t a p a ʧ a	167418	6267932	15
k a s u n	50616	206733	5
k a s u n a ʧ u	109134	1181498	8
k a s u n a w a j k u p a x	190082	5774836	14
k a s u n m a n	91371	969586	8
k a s u ŋ k u ʧ u	159018	1969783	9
k a s u s a ŋ k u ʧ u	173323	3327181	11
k a s u s q a	72552	515215	7
k a s u s q a ʧ u	108516	1540298	9
k a s u w a ŋ k u ʧ u	192907	3738985	11
k a s w a ŋ k u	98963	1100462	8
k a t a r i	84708	477147	6
k a t a r i k u n a t a	231555	5177771	12
k a t a r i t a	140652	1295894	8
kʰ a t u	39960	89405	4
kʰ a t u r a w p i	180207	2054106	9
k a w a ɲ ʧ i s	123918	1176437	8
kʰ a w a ŋ k u	84491	676514	7
k a w a s a n a ŋ k u p a x	182035	5484472	14
kʰ a w a s p a q a	89568	1101314	9
k a w a j k u	75618	657983	7
k a w s a ʧ i k u s a j k u	215466	7159764	14
k a w s a ʧ u n	124491	1293106	8
k a w s a k o r̞ q a n i	172050	4172332	12
k a w s a k o r̞ q a j k u	180654	5338302	13
k a w s a k u n	120669	1261532	8
k a w s a k u n a ŋ k u p a x	237310	8116156	15
k a w s a k u n a p a x	169719	3599786	12
k a w s a k u ɲ ʧ i x	194526	3407320	11
k a w s a k u ŋ k u	157209	2639620	10
k a w s a k u s a n	138318	2306792	10
k a w s a k u ʃ a ŋ k u	171833	4254922	12
k a w s a k u s p a	140862	2133689	10
k a w s a k u x	104429	1003820	8
k a w s a k u x k u n a	189660	4360207	12
k a w s a k u x k u n a p a x	221484	7734970	15
k a w s a k u x k u n a q a	212610	6600382	14
k a w s a k u x t a	133992	2213222	10
k a w s a k u j k u	141984	2491610	10
k a w s a k u j t a	136746	2240720	10
k a w s a ʎ a ɲ ʧ i x	163044	3036290	11
k a w s a m u j k u	118368	2078906	10
k a w s a n	68040	389088	6
k a w s a n a	78732	587646	7
k a w s a n a ŋ k u p a x	178147	4585750	13
k a w s a n a p a x	110556	1669877	10
k a w s a n a p a x ʧ u	140119	3666482	12
k a w s a n a p a x p i s	144096	4074359	13
k a w s a n a p a x r i	142686	3747086	12
k a w s a ŋ k u	101555	1100462	8
k a w s a ɴ q a	79092	758147	8
k a w s a ɴ q a ŋ k u	127277	2661922	11
k a w s a q e s	85584	849556	8
k a w s a r̞ q a ŋ k u	147257	3118162	11
k a w s a ʃ a n	86184	923238	8
k a w s a s u n	99648	1087875	8
k a w s a x	61128	281760	6
k a w s a x k u n a	139814	2120270	10
k a w s a x k u n a t a	173780	3990968	12
k a w s a j	61560	288468	6
k a w s a j k u	91170	1019927	8
k a w s a j n e ɴ q a	114722	2224416	11
k a w s a j n i n	112644	1528821	9
k a w s a j n i ɲ ʧ i s	187428	4173500	12
k a w s a j n i ɲ ʧ i s m a n	217866	7994452	15
k a w s a j n i ɲ ʧ i x	181212	3892926	12
k a w s a j n i ɲ ʧ i x m a n	206064	7556917	15
k a w s a j n i ɲ ʧ i x m a n t a	250020	11595182	17
k a w s a j n i ɲ ʧ i x t a	207630	6585856	14
k a w s a j n i n m a n	150264	3674094	12
k a w s a j n i n m a n t a	194220	6269198	14
k a w s a j n i n t a	163926	3071190	11
k a w s a j n i n t a q a	188676	4878770	13
k a w s a j n i ŋ k u	147389	3055442	11
k a w s a j n i ŋ k u m a n	187878	6237887	14
k a w s a j n i ŋ k u m a n t a w a n	288858	17949952	19
k a w s a j n i ŋ k u t a	204258	5382380	13
k a w s a j n i j k o q a	158894	4340520	13
k a w s a j n i j k u	134154	2892692	11
k a w s a j n i j k u m a n	174643	5972822	14
k a w s a j n i j k u p a x	182072	5532866	14
k a w s a j p i	81216	834744	8
k a w s a j t a	85536	886332	8
k a w t a	70632	221544	5
k a w t a p i	99180	716350	7
k a x	10710	10710	3
k a x ʧ u	40273	186866	5
k a x k u n a	89396	617666	7
k a x k u n a ʎ a p a x ʧ u	183849	6317816	14
k a x k u n a m a n	118124	1929887	10
k a x k u n a p i s	131048	2039678	10
k a x k u n a q a	112346	1322438	9
k a x k u n a r i	135566	1814792	9
k a x k u n a t a	123362	1535846	9
k a x k u n a t a w a n	180386	4341095	12
k a x k u n a t a x	134684	1965861	10
k a x k u n a w a n	143828	2346098	10
k a x ʎ a m a n t a x	116820	2225941	11
k a x m a n	33624	238576	6
k a x m a n t a	77580	771486	8
k a x m a n t a p i s	121104	2352782	11
k a x ɲ a p u n i	105612	1386494	9
k a x p u n i	79334	596390	7
k a x r i	42840	191949	5
k a x t a	33354	141535	5
k a x t e ɴ q a	66722	707418	8
k a x t i m p i s	92688	1261100	9
k a x t i n	66432	386998	6
k a x t i ɲ ʧ a	112830	1072762	8
k a x t i n r i	137712	1323946	8
k a x t i n t a x	129036	1453748	9
k a x w a n	54126	335391	6
k a j	11340	11340	3
k a j ʧ u	42642	192067	5
k a j h i n a t a	85878	1146886	9
k a j k a m a	52146	403579	7
k a j k u	40950	184781	5
k a j k u m a n	81439	907082	8
k a j k u m a ɲ ʧ u	134664	2275533	10
k a j k u n	74445	420500	6
k a j k u n a	91671	629264	7
k a j k u n a q a	114621	1341710	9
k a j k u n a t a	125637	1557350	9
k a j ʎ a m a n ɲ a	100260	1666542	10
k a j ʎ a p i ʧ u	110472	1547816	9
k a j m a	23652	94230	5
k a j m a m p i s	65874	916131	9
k a j m a n	34938	244479	6
k a j m a n t a	78894	784820	8
k a j m a n t a ʧ u	122850	2086636	10
k a j m a n t a q a	103644	1584154	10
k a j m a n t a t a x	126846	2300674	11
k a j m a ɴ q a	47250	521902	8
k a j n i n	62424	369819	6
k a j n i n t a	113706	1062630	8
k a j n i n t a q a	138456	2027054	10
k a j n i x p i	70968	787481	8
k a j p e q a	51124	404684	7
k a j p i	30996	134844	5
k a j p i ʧ a	70068	532120	7
k a j p i ʧ u	79836	644705	7
k a j p i p i s	77172	796616	8
k a j p i s	45972	273036	6
k a j p i t a x	81390	754463	8
k a j p i t a x r i	113520	2071802	10
k a j p u n i ʧ a	126474	1511450	9
k a j r i	45360	197316	5
k a j s i t u t a w a n	192587	4352694	12
k a j t a	35316	145746	5
k a j t a ʧ u	79272	687174	7
k a j t a p i s	78840	846016	8
k a j t a q a	60066	467111	7
k a j t a t a x	83268	801954	8
k a j t a w a ɴ q a	100368	1640008	10
k a j t a x	46638	250381	6
k a j w a ɴ q a	64080	685901	8
k a j̠̠ q a	44370	148351	5
k i ʧ a k u n a n m a n t a	236781	7550328	14
k i ʧ a n a	79734	395511	6
k i ʧ a r i n a	146370	1343682	8
k i ʧ a r i s p a	148602	1757953	9
k i ʧ a r i s q a	147594	1736138	9
k i ʧ a r i s q a j k u	185304	4546238	12
k i ʧ a j k u ŋ k u	158697	2666323	10
k i k i ʎ a m p i p u n i	208968	5615902	13
k i k i ʎ a m p u n i	177118	3364704	11
k i k i ʎ a n	114870	844478	7
k i k i ʎ a n m a n t a t a x	240636	8524740	15
k i k i ʎ a n t a p u n i	237564	6564387	13
k i k i ʎ a n t a t a x	206778	4508491	12
k i k i ʎ a n t a x	170148	2455940	10
k i k i ʎ a p u n i	171882	2683022	10
k i k i m p i	89232	652817	7
k i k i m p i t a x	139626	2034670	10
k i k i n	77280	269433	5
k i k i ɲ ʧ u	136391	1001042	7
k i k i n ɲ a ʧ u	160206	2134778	9
k i k i n t a	128562	868024	7
k i k i s i t u n	166017	2118590	9
k i k i s i t u n t a	223404	4004810	11
k i ʎ a	44520	81690	4
k i ʎ a k a m a	96036	865352	8
k i ʎ a k u n a p i	162237	2505050	10
k i ʎ a ʎ a p i	105522	1057001	8
k i ʎ a ʎ a p i p u n i	187692	4394098	12
k i ʎ a m a n	73932	589822	7
k i ʎ a m a n t a	117888	1481034	9
k i ʎ a m a n t a p a ʧ a	172932	4821300	13
k i ʎ a m a n t a r a x	176208	3914681	12
k i ʎ a ɲ a	74094	369439	6
k i ʎ a p a x	77280	506255	7
k i ʎ a p a x r a x	118590	1857038	10
k i ʎ a p e q a	92260	864059	8
k i ʎ a p i	72132	381428	6
k i ʎ a p i ɲ a	104868	1002053	8
k i ʎ a p i t a x	122526	1431224	9
k i ʎ a s	59640	192018	5
k i ʎ a t a	79818	409117	6
k i m s a	35112	132018	5
k i m s a k a x	72282	723278	8
k i m s a n t i n	129954	1697378	9
k i m s a n t i ŋ k u	163739	3324841	11
k i m s a n t i j k u	150024	3152036	11
k i m s a n t i j k u m a n t a	234469	10040916	16
k i m s a p a ʧ a x	95394	1533524	10
k i m s a w a t a t a ɲ a	165612	4691830	13
k i m s a j u x	61158	662228	8
k i n a	41976	77886	4
kʰ i ɲ i	40920	81840	4
k i n r a j p i	124326	1163997	8
k i n u w a	103932	481521	6
k i n u w a t a	139896	1293106	8
k i n u w a t a q a	164646	2382510	10
kʰ i r k i s i t u	190128	2298150	9
k i r p a n a j u x	142038	2102990	10
k i r p a j k u n a	175695	2580998	10
k i r u	69120	139155	4
k i r u n w a n	189405	1727082	8
kʰ i r u s i ʎ a	148104	1289368	8
k i r u s ʎ a	139920	908588	7
k i r u s p a x	137724	1086170	8
kʰ i ʃ k a	53136	177018	5
kʰ i ʃ k a ʧ i k u n	181365	2885618	10
kʰ i ʃ k a r a r a	147096	1883832	9
kʰ i s k a r a r a ʎ a	186786	3588778	11
kʰ i ʃ k a t a	88434	643385	7
kʰ i ʃ k a t a q a	113184	1364236	9
k i ʃ w a	56448	195768	5
kʰ i t i t u ʎ a	163273	1389442	8
kʰ i t u r a k u s q a	224235	3789663	11
k o r̞ q o	63580	203506	5
kʰ u ʧ e q a	82223	365830	6
kʰ u ʧ i	59015	108119	4
k u ʧ i n a ŋ k u	158364	2061723	9
kʰ u ʧ i s i t u	141215	1401454	8
kʰ u ʧ i s t a	117623	794722	7
kʰ u ʧ i t a	107855	488290	6
kʰ u ʧ i t a q a	132605	1116514	8
kʰ u ʧ i x	74111	200718	5
kʰ u ʧ u r a s p a ʎ a	205779	3598876	11
kʰ u ʧ u r a j t a w a n	231735	5275717	12
kʰ u ʧ u s p a	119460	730346	7
k u k a n t a	118541	849626	7
k u k a t a	89093	449072	6
k u k a t a q a	113843	1048406	8
k u k a w a n	109523	838028	7
k u k i t a j t a	142913	1765550	9
k u ʎ i	59885	113645	4
kʰ u l u	64380	123714	4
k u m p a	42503	156293	5
k u m p i t u	94307	787666	7
k u m p i t u j	113621	1091074	8
k u n a	50721	89781	4
k u n a ʎ a n	103641	803234	7
k u n a ʎ a n r a x	170871	2566445	10
k u n a m p a ʧ a	109095	1412390	9
k u n a m p i	82755	618884	7
k u n a m p i r a x	144045	2129318	10
k u n a m p i s	97731	964052	8
k u n a n	70323	250590	5
k u n a n m a	92895	621922	7
k u n a n m a n t a	148137	2377653	10
k u n a n m a n t a p a ʧ a	203181	6694392	14
k u n a n r a x	137553	1236188	8
k u n a n r a x s i n a	187953	4335491	12
k u n a n r i	132693	1008522	7
k u n a n t a	114279	825898	7
k u n a n t a w a n	171303	2860810	10
k u n a n t a x	125601	1122956	8
k u n a n t a x r i	157731	2804381	10
k u n a ŋ k a m a	111489	1324670	9
k u n a ŋ k a m a p i s	146589	3447972	12
k u n a ŋ k a m a t a x	147453	3347732	12
k u n a ɴ q a	79107	546162	7
k u n a p a x	82545	534830	7
k u n a t a	84687	434386	6
k u n a w a n	105153	814566	7
k u ɲ ʧ u	97991	331334	5
k u n i n t a	133881	910762	7
k u n i n t a n	155859	1524034	8
k u n i n t a ŋ k a m a	196305	4165276	12
k u n i n t a ɴ q a	163635	2336323	10
k u n i t a ʎ a n	157191	2027384	9
k u n i t a m p i	135153	1659578	9
k u n i t a n	123729	910762	7
k u n i t a ŋ k a m a	164175	2922265	11
k u n i t a ŋ k a m a p i s	199275	6251735	14
k u n i t a ŋ k a m a q a	180825	4671996	13
k u n i t a ɴ q a	131505	1512808	9
k u n i t i t a n	177897	2229978	9
k u n i t i t a ŋ k a m a	218343	5476584	13
k u n i t u n	146928	1077368	7
k u n u ŋ k u m u	165213	2025700	9
k u ŋ k a	61180	209966	5
k u ŋ k a ʎ a	94570	707750	7
k u ŋ k a n m a n t a	159784	3204028	11
k u ŋ k a n t a	125926	1259348	8
k u ŋ k a ŋ k u p i s	172967	3340081	11
k u ŋ k a j k i ʧ u	155812	2666323	10
k u ŋ k a j m a n	96118	1324670	9
k u ŋ k a j t a	96496	1017938	8
k u ŋ k a j u x	90790	898372	8
k u r a k a	108855	506216	6
k u r a x	82935	215354	5
k u r a x t a	105579	752138	7
k u r a x w a n	126351	1284050	8
k u r e j̠̠ q a	125425	792938	7
kʰ u r i t u k u n a t a	289164	6086988	12
