word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
ɔ i r tʰ ə ŋ	158989	748312	6
ɔ t ə n tʰ ɔ i	188684	1431692	7
n o x rʲ i ŋ x o	226083	2232559	8
n a s n ə χ a	140589	979017	7
n a m a i ɢ a	133353	938514	7
n a i r ʊ ɮ ɢ	186912	1168658	7
m o r nʲ i g	149076	683584	6
m i t ə g	96689	294190	5
m i t s e r	132150	667420	6
m i t s ə ŋ g u i	194732	2400586	9
m i t r e t	152892	689080	6
m i t ɮ ə g e	187413	1245175	7
m ʊʊ s a i ŋ	109363	481548	6
m a r ɢ ə tʰʲ ə ŋ g	222111	2447532	9
m a n ʧ i ŋ	105039	472626	6
m a n t ə ʧ	118716	589852	6
g uu ɮ	38628	38628	3
g ɮ ʊ p tʰ e	116484	654926	6
ɢ a i pʰ tʰ a i	136785	978050	7
i s ɮ ə m ə ŋ	163910	1068126	7
i r g ə n ʃ ə ɮ tʰ e	298442	4654720	10
i r g ə n t	135050	670540	6
i n ə m s ə g ɮ ə ŋ	252229	3643508	10
i ɮ tʰ g ə n	136715	681126	6
ʦ o r u t	152218	461644	5
ʦ o r ʧʰ ɮʲ i g	237362	1542728	7
ʦ o w ʃ o r o g u i	350513	5274688	10
ʦ u i ɮ s e s	194304	1333040	7
ʦ i s i ŋ	83259	260623	5
ʦ ʊʊ n ə g	88587	306923	5
ʦ ɔ χ j ɔ ɮ ɔ s	253544	2324310	8
ʦ ɔ ɮ g u i	167647	838850	6
ʦ a j a n	91080	296685	5
ʦ a χ ə r ə ŋ	179213	1145890	7
ʦ a s ɮ ə ŋ	135852	624796	6
ʦ a r ʧʰ m a r	167640	1233460	7
ʦ a r ʧʰ ə m t	183742	1201216	7
ʦ a rʲ ə m ə g	192332	1292700	7
ʦ a ɴ ɢ a r a	133023	1016208	7
ʦ a ɴ ɢ a	60984	244552	5
ʦ a ɢ ə s a r	157918	1185782	7
ʦ aa ɢ a t	80678	290726	5
ʧ ɔ r	50061	50061	3
ʧ ɔ n ʃ	70848	140412	4
ʧ a t	33759	33759	3
t uu tʰ e g e	160941	803158	6
t uu r g ə ʧ	155030	770710	6
t e r	44733	44733	3
t i m ʧ ə x g u i	229845	2826676	9
t i ɮ xʲ i t e	181698	1301830	7
t i ɮ g u r e s	247900	2189576	8
t i ɮ p ə r ʧʰ	174085	1244983	7
t ʊ s ɮ ʊ t	138336	673660	6
t ʊ r t ə ʧ	155992	760684	6
t ʊ ɢ a r tʰ a i	199650	1871970	8
t a r χ ɮ a	140748	713956	6
t a r a ɮ s ə ŋ	222037	1881939	8
t a ɢ n ə ŋ	97716	496288	6
g u i s ə ŋ	129833	595078	6
g i g ə r s ə ŋ	205871	1751937	8
ɢ ʊ tʰ ɮ ə ŋ	140454	593917	6
ɢ ʊ i ɢ a t	111540	554566	6
ɢ ɔ j ə ɮ ə ŋ	199331	1217348	7
ɢ ɔ ʦʰ	33046	33046	3
ɢ ɔɔ ɮ ə ŋ	121027	322267	5
ɢ ɔ ɮ ʧʰ tʰ ɔ i	215167	1449062	7
gʲ i ʃ u t ə t	176979	1153997	7
ɢ a r ɢ ə χ t a	183650	1695352	8
ɢ a ɴ ɢ ʊ t	83226	457161	6
ɢ a ɮ t ə ŋ	137270	584398	6
ɢ a t n ə χ	112161	543518	6
ɢ a t ə r ɢ	142482	627262	6
p o m p ə r ʦʰ ə gʲ i ŋ	264440	4629254	11
p u tʰ ə ɮ g u i tʰ s ə ŋ	357297	7212892	12
p u r tʰ g ə ŋ	167573	1022490	7
p u r t ə ɮ	158804	751692	6
p i x ɮ ə ɮ tʰ	204978	1261576	7
p i ɮ ə g ɮ ə ʧ	237540	2040338	8
p i ɮ tʰ g ə ɮ e	228919	2061555	8
p e ɮ	33189	33189	3
p ʊ ʦʰ ʧ e	97185	315138	5
p ʊʊ r ə χ	108003	296484	5
p ʊʊ ɮ ɢ ə s ə ŋ	184815	1543842	8
p ʊʊ ʦ	23552	23552	3
p ʊ s t a r	119196	588780	6
p ʊ r	28083	28083	3
p rʲ i g ə t	139028	663260	6
p ɔ s ə χ	100311	299390	5
p ɔ ɮ ə j	132090	368838	5
p ɔ ɮ s ə n ə r	221482	2077092	8
p ɔ ɮ ə w s r ʊ ɮ ə χ ə t	413068	10428202	13
p ɔ ɮ ɢ ə j	138787	659726	6
p ɔ t ə χ ə s	173163	1142469	7
p ɔ t ɮ ʊ t	151962	684856	6
p ɔ t ɮ ə ɢ ə tʰ ɔ i	312511	4589680	10
p ɔ t ɮ ə ɢ ɔ	193735	1314882	7
pʲ i ʃ r ə ŋ	133937	553906	6
pʲ i ʦ nʲ ə s tʰ	154701	1005342	7
p ɢ aa	19136	19136	3
p a χ ə r χ t ə g	222587	2533484	9
p a tʰ ə ɮ t ə g	225309	1883979	8
p a s x u	89001	292606	5
p a rʲ ə m tʰ ə ɮ ə n	309729	4229784	10
p a ɮ ə r	123913	364894	5
p a i s a ŋ	109263	471658	6
p a i r tʰ a i	178332	1137880	7
p a i ɮ t a n t	196284	1656280	8
p a i ɢ ʊ ɮ ə m ʧ ə t	291724	5189458	11
p a i ɢ ʊ ɮ ə ɢ t s ə n	309622	6514596	12
p a ɢ tʰ ə ŋ	104022	468911	6
p a ɢ ə s ə ʧ	154488	1043618	7
a j ə s	68820	132939	4
a ʃ ə ɢ ɮ ə ɮ tʰ	233322	2141218	8
a ʧʰ a ɮ ə ɮ	172060	855820	6
a x ɮ ə g ʧʰ i ŋ	216119	1840621	8
a s ʊ ɮ a	107283	357786	5
a rʲ s ə ŋ	106836	329520	5
a r ʧʰ ə ʧ	125763	413226	5
a r ɮ ʊ t ə g	199319	1353037	7
a r w a ɮ ʧ	135531	724238	6
a r ə g	84878	155696	4
a m ə ɮ s ə ŋ	167758	1068126	7
a ɮ χ s a r	123186	691712	6
a ɮ t ə ɮ g u i	237540	2242554	8
a i ɮ ʧʰ ɮ ə ɮ ə ŋ	302364	3278156	9
a ʧ ə ɮ ʧʰ ə n	208791	1351621	7
a ʧ ə ɮ ɮ ə ɢ a n t a	332524	5955858	11
a ɢ ʊ ɮ ə ɢ t t ə g	264459	3911652	10
a w ʧʰ r ə χ	142200	658346	6
a w ə ɮ tʰ ə ŋ	181004	1129640	7
j a w ʧ	54054	112464	4
j aa χ	25920	25920	3
i s r ə g	114811	356202	5
i r g ə ŋ	98716	307804	5
i ŋ x p ə ɮ t	142665	1010758	7
i m ə g tʰ ə ʧʰ u t	248122	2912974	9
i ɮ p ə g t ə r ʧ i ŋ	302642	5363966	11
i g w ə t ə r	167480	1231874	7
ʃ ʊ t r ə ɢ	147597	680842	6
ʃ i g ʃ e	94395	343634	5
ʧʰ ɔ i p ə ɮ s ə ŋ gʲ i ŋ	294996	6478516	12
ʦʰ i nʲ	29667	29667	3
ʦʰ aa ʃ ɮ a t	143158	684802	6
x o t o nʲ i	181116	869176	6
x u r ə ɮ s ə x	261294	2394216	8
χ ʊ r ə ɮ t	171236	757372	6
χ ɔ rʲ ə ʦ m ə ŋ	235678	1929390	8
χ ɔ r w ə tʰ	146779	728618	6
χ a r χ ə rʲ ə ŋ	233359	1914661	8
χ a m ɢ a ɮ ə χ	179061	1592749	8
pʰ rʲ i t rʲ ə x	212093	1372415	7
ʊ r n a	65934	135630	4
ʊ r ɮ ə g	135531	411514	5
tʰ o m ə rʲ i ŋ	191927	1260146	7
tʰ i g s n e	111621	619454	6
tʰ ɔ tʰ tʰʲ ə ɴ χ ə m	216835	2633634	9
tʰ ɔɔ	0	0	2
tʰ a m ɢ ə ŋ	93064	486769	6
s uu ɮ ʧʰ i ŋ	146835	625280	6
s i r g ə ŋ	134125	595078	6
s i r g ə ɮ ə ŋ	230991	1923193	8
s ɔ ɴ ɢ ə t ə g	176298	1723536	8
rʲ i n ʧʰ ə ŋ	125763	650546	6
pʰ ɔ r tʰ ə ɢ ə ɮ ə ŋ	309986	4218181	10
pʰʲ i r ə gʲ i ŋ	156160	925870	7
pʰ a n ʧ ə p	110946	494752	6
ɔ ɴ ɢ ə ŋ	65780	245758	5
n o x ə r ɮ ə ɮ	287952	2597048	8
n u ʦʰ g ə ŋ	121101	556954	6
n i r g u i	143486	691712	6
n ɔ χ ɔ i	111807	376206	5
n a ʦʰ ə s tʰ	133071	621390	6
n a ʦʰ ə ɢ t ə r ʧ	242554	2853054	9
m a tʰʲ ə m ə tʰʲ ə ɢ ə ŋ	290247	4956343	11
m a r ɢ s	90169	265560	5
m a ɔ t ə nʲ	156058	686560	6
ɮʲ i nʲ ə ŋ	98252	329520	5
g u tʰ ə ʦ	116032	370133	5
gʲ i pʰ ə r	78545	289630	5
i x ə ŋ xʲ i	113355	606936	6
ʦ i w s ə g tʰ	145689	1051356	7
ʦ ɔ rʲ ə g	159982	460244	5
ʦ i m p ə p wʲ e	133419	1468667	8
ʧ ʊ a n ʦ	93852	314226	5
ʧ ɔ ʦ ə pʰ	119072	356762	5
ʧ a w a	56628	120879	4
t ɔ tʰ ə r	133024	447598	5
t ɔ ɢ tʰ ə r	141750	776238	6
gʲ i ɔ ɮ ə gʲ i ŋ	222915	1739841	8
ɢ a ŋ	18876	18876	3
wʲ i nʲ ə s ə ə ɮʲ	227896	2135046	8
p χ ʊ tʰ tʰ ɔ	124781	603716	6
p ɔ ɢ ə n	89934	281276	5
p ɮ ɔ ɢ tʰ ɔ	142557	721002	6
pʲ i tʰ ɮ ʦ	101248	304499	5
p a j ə ɴ ɢ ə ɮ	161742	1582454	8
p a g	22011	22011	3
a pʰʲ ə ŋ	46805	90365	4
a r mʲ i ŋ	79200	262900	5
a n t	27621	27621	3
a m p ə ɢ a i	122436	932514	7
a ɮ t a	75702	149754	4
a i m a r	84975	330066	5
a i ɮ	40293	40293	3
oo s	0	0	2
o r ə w t ə ʧ	191956	1466850	7
o r g ə ʧ ə ŋ	193288	1351662	7
o r g ə t ə g	194805	1450051	7
o n t g o	98921	401770	5
o m ʧʰ i g	94281	337910	5
o ɮ s ə ʧ	121249	452998	5
o g ʧʰ ə x	116853	422966	5
o w ə ɮ ʧ ə n	200281	1391554	7
oo rʲ i g	94710	182696	4
o ɮ ʦ i tʰ	123776	438999	5
o g u ɮ ə g ʧʰ	211603	1487357	7
uu ɮ s	38628	38628	3
u x ɮʲ i g	133947	409930	5
u n ə n ʧʰ ə r	175047	1312915	7
u n ə ɮ g ə nʲ i	219854	2045378	8
u n s ə ʧ	93351	342374	5
u ɮ t ə ŋ	110112	344026	5
u i ɮ ʧʰ ɮ ə x g u i	327228	4960824	10
u j e r e	142857	479196	5
uu ŋ	0	0	2
u gʲ i ŋ	48675	95887	4
j ɔ r	45510	45510	3
j a n ə g	88668	300906	5
j a m ə r tʰ a i	207228	1912150	8
j aa t ə ŋ	91698	275500	5
i xʲ i ŋ x e	106722	625086	6
i tʰ g e t u t	182167	1267888	7
i s ə x ə t	153846	737320	6
i s ə r g u ʦʰ ə ɮ tʰ e	362637	6674920	11
i s i g	59334	118668	4
i r ə tʰʲ ə g	167129	793786	6
i r t ə m tʰ ə tʲ i ŋ	271488	3902654	10
i mʲ ə r	64750	140452	4
i ɮ t wʲ i ŋ	116043	558826	6
i ʦ ə ɮ ə n	170496	769030	6
i ʦ ɮ ə g t s ə ŋ	238784	2701983	9
i t ɮ ə ɮʲ i ŋ	216246	1288750	7
i w tʰ e	59904	134550	4
ʃ ʊʊ t ə ŋ	92690	281023	5
ʃ i n ə ʧʰ ɮ ə ɮ tʰ	278370	3225384	9
ʃ i n ʧ ɮ ə ɮʲ i ŋ	271124	2898664	9
ʃ i m tʰ	51975	109511	4
ʃ i w e s	89466	311104	5
ʃ a tʰ ə χ ʊ ŋ	156345	1003114	7
ʃ a tʰ ə r	115616	391414	5
ʃ a m t ə ŋ	105059	522106	6
ʃ a ɮ tʰ ɢ a n tʰ a i	250201	3811133	10
ʃ a ɮ tʰ ɢ a ɮ ə n	249049	2882789	9
ʃ a ɮ ɢ ə r ʊ ɮ ʧ	271432	3223914	9
ʃ a wʲ ʧ a r	126720	672588	6
ʃ aa r t ə n	146816	681658	6
ʧʰ o ɮ o ɮ s ə ŋ	289229	2389553	8
ʧʰ i m ə g ɮ ə ɮʲ i ŋ	299933	4154764	10
ʧʰ a n ə r tʰ	143141	725078	6
ʧʰ a n ə r a r a	229980	2144710	8
ʦʰ i gʲ i ŋ	70950	234454	5
ʦʰ ɔ ɢ ʦʰ ə s ə g	199995	1926765	8
x oo r s ə ŋ	157361	713950	6
x o ɮ t u	144263	469822	5
x o t ə ɮ g o ŋ g u i	335472	6424722	11
x o w ʧʰ	73788	148929	4
x uu x n u tʲ i ŋ	201465	1775922	8
x u r tʰ ə ŋ	158841	707140	6
x u n t x ə ŋ	156270	1072534	7
x u ɮ e x g u i	254328	2342014	8
χ a n ə ɮ tʰ ə n t a	272161	3949492	10
χ a ʦ ɢ a r ɮ ə ʧ	256177	2942719	9
x e s ʧʰ	74646	148698	4
x i r ə g ɮ ə t	247012	2242554	8
x i r ʦʰ gʲ i	132394	650296	6
x i ɮ ə ŋ	115588	332464	5
x i w ɮ ə s ə ŋ	198662	1771004	8
x i w ɮ ə ʧ	140831	724238	6
χ ʊʊ r m ə g	122618	597478	6
χ ʊʊ ɮ p ə r ɮ ə ŋ	253598	2743649	9
χ ʊ rʲ ə m ə ŋ	179092	1092142	7
χ ʊ ɮ ɢ a i ɮ ʧ	205359	1889147	8
χ ʊ t ə ɮ ʧʰ	153088	713956	6
χ ʊ t ə ɮ t a ɢ a r	274859	4101312	10
χ ʊ wʲ s ɢ ə ɮ ə g	224100	2564808	9
χ ʊ w ʦʰ ə s ɮ ə ɮ tʰ	286712	4135500	10
χ ʊ wʲ ə ɮ ɢ a ŋ	180203	1530724	8
χ ɔ r ɔ g	147149	419414	5
xʲ i ʧʰ e ɮʲ i g	219912	1365702	7
xʲ i ɮ e r	137640	433326	5
xʲ ii x e	72864	148914	4
xʲ ii tʲ i g	98109	308967	5
χ a ʃ s ə ŋ	114157	523090	6
χ a ʃ ɢ ə r ʧʰ	164812	1137730	7
χ a rʲ a	81180	147114	4
χ a rʲ ʦʰ ʊ ɮ s ə ŋ	256984	2779964	9
χ a r ɢ ə ɮ ʦ ə χ	255485	2877293	9
x a ŋ x u	74778	309276	5
χ a n ɮʲ ə g	145540	665500	6
χ a n t ʊ ɮ ə χ	199290	1738444	8
x a ŋ g ə x g u i	210254	2676256	9
χ a m ɢ a ɮ ə n	179061	1592749	8
χ a ɮʲ s ə ŋ	143367	610050	6
χ a i ŋ	53361	92565	4
χ aa ʃ	26784	26784	3
pʰ ʊ ɴ ɢ ʦʰ	53306	193053	5
ʊ r ɮ ə ŋ	125948	357124	5
ʊ rʲ ə ɮ ɢ a r	205276	1470250	7
ʊ rʲ ə ɮ ɢ	141784	414576	5
ʊ rʲ ə ɢ t ə ŋ	174381	1171682	7
ʊ r t ʊ r	113553	398542	5
ʊ ɮʲ ə r ə ŋ	186961	805582	6
ʊ ɮ a i r ə ŋ	196174	1259806	7
ʊ gʲ i ŋ	45375	87483	4
ʊ ɢ a s	53196	109659	4
tʰ o r ʧʰ tʲ i ŋ	203603	1270834	7
tʰ o ɮ o ɮ ə g ʧʰ o r	405823	6096144	10
tʰ o ɮ ə w tʰ	176157	809577	6
tʰ o g s s ə nʲ i	198099	1927373	8
tʰ uu x e	84348	170460	4
tʰ uu x tʰ	76032	146688	4
tʰ uu w ə r	100178	374718	5
tʰ u r ə ŋ	124579	350575	5
tʰ u r ʧ	88985	167129	4
tʰ u i	39072	39072	3
tʰ u g ʃ u r tʰ e	233285	2240316	8
tʰ u g s ə ŋ	120176	585672	6
tʰ i s r ə g	145435	703658	6
tʰ i r g u nʲ i g	208461	1892743	8
tʰ ʊ s ə g	97150	325592	5
tʰ ʊ r ʃ ə ɮ tʰ ə g	283753	3259905	9
tʰ ʊ ɮ ə ɮ t s ə ŋ	267473	2934215	9
tʰ ɔ χ ɔ i	117342	413666	5
tʰ ɔ χ j ə ɮ t ə n	255521	3057167	9
tʰ ɔɔ ʦʰ ə ɮ ə χ	213476	1400800	7
tʰ ɔɔ ʦʰ ɔ ɢ ɔ r	204451	1520098	7
tʰ ɔɔ n ʊ t	96066	336510	5
tʰ ɔ i r n ɔ	167283	858998	6
tʰ ɔ t ə r χ ɔ i ɮ ə ɢ t t ə g	499051	17500930	15
tʰʲ i n nʲ ə s	114439	601478	6
tʰ a ʧʰ a ɮ	111078	378576	5
tʰ a nʲ ə ɮ ʦʰ ʊ ɮ ɢ	255621	2944599	9
tʰ a ɮ ʊ t ə ŋ	180301	1149754	7
tʰ a wʲ ə g t ʧ e	193277	1934121	8
tʰ aa m ə g	82025	294281	5
s u i tʰ g ə ʧ	174850	1236212	7
s i tʰ g u ɮ t	177724	1203936	7
s i tʰ g ə x u i ŋ	243325	2648337	9
s i r s ə ŋ	134125	595078	6
s ʊʊ rʲ ʃ ə χ	156716	699038	6
s ʊ r tʰ ə χ ʊ n tʰ a i	299153	5436608	11
s ʊ r tʰ ə ɮ ʧʰ ə ɮ ɢ a g	389850	8121266	12
s ʊ r ə n	117549	342374	5
s ʊ r g a ɮʲ i g	229350	1999928	8
s ʊ r w ə ɮ ʧ i ŋ	247771	2698799	9
s ʊ r ə ɮ ʦʰ t ə g	278055	3130352	9
s ʊ w gʲ i ŋ	85932	433440	6
s tʰ a n t ə r tʰ ə g	282117	4066140	10
s ɔ nʲ ə r χ ə ɢ ʧʰ	249821	2962002	9
s ɔ ŋ g ə ʧ e	158950	1219262	7
s ɔ ɴ ɢ ə ɢ t ə χ	186399	2388258	9
s a χ ə ɮ tʰ a i	213497	1936413	8
s a ŋ x u ʧ ə ɮ tʰ	246329	2877065	9
s a n s ə r ə ŋ	201121	1709123	8
s a n ə ɢ t ʊ ɮ ə m	258453	3726184	10
s a n a ʧʰ ə ɮ s ə ŋ	273123	3794492	10
s a m ʊ n ə g	135363	978381	7
s a ɮ χ ə tʰ a i	211227	1936413	8
s a i ʧ ə r s ə ŋ	255996	2787932	9
pʰ r ɔ ɢ ə r ə r	250675	2245443	8
pʰ a ɮʲ ə ə ɮʲ ə tʰ ə ŋ	367967	4660778	10
ɔ j ʊ tʰ n ʊ t ə g	228029	2882093	9
ɔ χ ə n ə χ ɔ	172827	1336065	7
ɔ r ʧʰ m ɔ s	144136	794660	6
ɔ r ʊ ɮ ə χ ə t	245310	2386608	8
ɔ r ʊ ɮ ə ɢ ʧʰ t ə ŋ	297438	4430606	10
ɔ r ə ɮ ʦʰ ə ɢ ʧʰ ə t	322825	4989792	10
ɔ r ɮ ə ɢ ə g	205868	1467402	7
ɔ n ʦʰ ɮ ə ɢ ə s	206811	2013873	8
ɔ ɮ ʃ ə r ʧʰ	177082	928648	6
ɔ ɮ s ə ŋ g u i	189921	2008821	8
ɔ ɮ ɢ ə χ ə g	166944	1289682	7
ɔ i r t ɔ	134939	485694	5
ɔ i ɮ ɢ ʊ ɮ ə χ	227439	2157319	8
n o x ə r ɮ ə ʧ	282476	2489332	8
n o ɮ o ɮ ɮʲ i ŋ	315295	2435079	8
nʲ a m p a i	86922	498904	6
n i r ɮ ə g t ʧ e	271325	3189304	9
n i m s ə ŋ	96631	470914	6
n i g ʧ u t	130680	631220	6
n ʊ r ʊ t	111111	331302	5
n ɔ m ə n t ɔ	155861	1202353	7
n ɔ m t	59450	114692	4
nʲ ii s ɮ ə ɮ e	204993	1401528	7
n a s tʰ	56463	110031	4
n a ɮ ʊ	73260	135630	4
n a i r ə m t ɮ ə ŋ	279005	3859784	10
n a i ʦ ə ɢ a	165853	1094458	7
n a w ʧʰ ə tʰ	122298	609886	6
n aa ʃ tʰ a i	126112	613636	6
m o r t ə n	162504	725104	6
m o ŋ x ə t	119581	626362	6
m o ŋ g o r o	193070	1402574	7
m i tʰ g ə ɮ ʦʰ ə ŋ	241173	2585867	9
m i r ə g ʧʰ	150812	668908	6
m i t ə xʲ i g	163176	1050550	7
m ʊʊ ɮ ʧ	68672	125597	4
m ɔ rʲ t	94136	157686	4
m ɔ r t ə ʧ	165242	775216	6
m ɔ ɴ ɢ ə ɮ t ɔ	192226	1883616	8
m a n ə tʰ a i	161130	1078640	7
m a n a i χ ə n	170424	1538586	8
ɮʲ i tʰ ə r	126176	463764	5
ɮ a i tʰ a i	144837	750882	6
ɮ aa	0	0	2
ɢ ɔ ɮ ɮʲ ə ʧ ə t	290857	2459307	8
ɢ w a n tʰ	73986	236876	5
i ʧʰ ə x	80586	156816	4
i x ə m s ə g	155585	1122091	7
i tʰ g ə ɮ g u i	219472	2073855	8
i r ə x ə r e	234099	1649677	7
i r m ə g	91575	328546	5
i r g ə tʲ i ŋ x e	227042	2964406	9
i n e g e r e	207519	1450551	7
i ɮ ə ŋ	75295	129019	4
i ɮ r u ɮ ʧ e	239279	1649677	7
i ɮ r u ɮ ʧ	191660	905908	6
i ɮ g ə t ə g	184075	1283801	7
ii g e t	71253	138709	4
i t ə w xʲ ə tʰ	160913	1170478	7
ʦ o w ɮ ə x o r	262919	2588194	8
ʦ uu t e	79236	162852	4
ʦ uu	0	0	2
ʦ u i ʧʰ	79365	153285	4
ʦ i r ə g ʦʰ ə t	226033	2074675	8
ʦ e r	46176	46176	3
ʦ ʊ ɢ tʰ ə ŋ	111744	549272	6
ʦ ɔ χ ə ʦʰ ʊ ɮ ə n	265194	3151862	9
ʦ ɔ χ ə ʦʰ ʊ ɮ ə ɮ tʰ ə ŋ	392548	8281576	12
ʦ ɔ χ ə m ʧ tʰ ɔ i	244875	3113749	9
ʦ ɔ rʲ ə ɮ ɢ ə ŋ	264470	2190366	8
ʦ ɔɔ gʲ i ŋ	81525	267161	5
ʦ ɔ t ɔ ŋ	120745	359705	5
ʦ a j a tʰ a i	165726	1177272	7
ʦ a χ ə r ɢ a n ə χ ə ŋ	307829	6665884	12
ʦ a r ɮʲ ə ɢ ə g	248196	2183610	8
ʦ a r ɮ ə w	170496	756652	6
ʦ a r t ɮ a	157213	772366	6
ʦ a ɮ ʊ ʧʰ ʊ t ə t	262762	3106468	9
ʦ a ɮ ɢ ə w ə r	202612	2019078	8
ʦ a t r ə ɮ ə ŋ	244450	2039246	8
ʦ a t ə ɮ ʧ	158203	772366	6
ʦ a ɢ w ə r a r	200724	1930254	8
ʦ aa ɮ tʰ ʊ t ə g	218698	1984302	8
ʧ u ʧ ə g ʧʰ nʲ i	215622	2006136	8
ʧ u ʧ gʲ i g	121968	629636	6
ʧ ʊʊ ɮ ʧʰ ɮ ə ɮ ə g	309505	3490792	9
ʧ ɔ ɮ ɔ	112258	217792	4
ʧ i ʧ ə g x e ŋ	212685	1881971	8
ʧ a r ə ŋ	115588	332464	5
j e s	33930	33930	3
j i r ə ŋ xʲ ə ɮ ə g ʧʰ ə t	400858	10303270	13
t uu tʰ e	80640	162852	4
t u r s ə ɮ ʧ	206719	1422273	7
t u r s ɮ ə ɮ	212195	1494245	7
t u ŋ g u i	107855	614890	6
t ee t ə ɮ t ə g	238576	2143958	8
t ee t ɮ ə ŋ	150553	674858	6
t i g t s ə ŋ	142274	962678	7
t ʊ rʲ t ə ʧ	168764	804196	6
t ʊ r ɮ ə χ	170644	757372	6
t ɔ r n ə t ə ŋ	223591	1962131	8
tʲ ii ɮ ə x g u i	234284	2170843	8
tʲ ii ɮ ʧ	78144	153285	4
tʲ i ʦ a i ŋ	128502	589512	6
tʲ i wʲ ə ʦ ə t	174850	1235524	7
t a j a r a	140283	706026	6
t a r t ə g	151404	715060	6
t a m n ə s ə ŋ	165103	1512273	8
t a ɮ t ə ŋ	143375	635218	6
t a i ɮ ə χ	156192	713956	6
t a ɢ ʊ ɮ ə ŋ	161953	1057090	7
t a ɢ n ə s ə ŋ	168016	1532180	8
g ee ʧʰ i g	107283	331714	5
g i r ɮ ə ɮ tʰ	225700	1440620	7
ɢ ʊ j	25740	25740	3
ɢ ɔ j ɔ	82410	158096	4
ɢ ɔ ʦʰ ɮ ə ɮ	173165	835058	6
gʲ ii g u ɮ ə g ʧʰ i ŋ	278539	3684708	10
ɢ a r s n a s	147804	993074	7
ɢ a r s n a r	154932	1106802	7
ɢ a r ɢ ə ɢ ʧʰ ə t	225441	2674878	9
ɢ a i χ ə χ	117657	561426	6
p u tʰ e ɮ u tʲ i ŋ	282403	2863205	9
p u tʰ ʦʰ ə t	136197	636578	6
p u r ʧʰ ɮ ə ŋ	197136	1154670	7
p ʊ j ə n tʰ a i	184698	1656094	8
p ʊ χ ə m t ə ɮ	178224	1687554	8
p ʊ r ɢ ə s	123321	575810	6
p ɔ s ɢ	58261	100121	4
p ɔ r ɔ tʰ ɔ i	242720	1532232	7
p ɔ ɮ s ə n ə g	213490	1895196	8
p ɔ ɮ s ə n ə s	213490	1895196	8
p ɔ ɮ ə χ t ɔ	193269	1333137	7
p ɔ ɮ ə w ʊ	158360	691634	6
p ɔ t ə j	110670	330792	5
p ɔ t ɮ ə ɢ ə t	219709	1962987	8
pʲ i ʧʰ ɮ ə g tʰ e	220746	1971239	8
pʲ i ʧʰ ə x e	153252	708468	6
pʲ i ʧʰ ə g t ə x	205126	1821016	8
pʲ i ʧʰ ə g t ʧ e	203576	1862010	8
pʲ i ʧʰ ə g t t ə g	230701	2595000	9
p a tʰ ə ɮ ɢ a ʧ ʊ ɮ s ə ŋ	377768	9046208	13
p a rʲ ʦʰ a ɮ s ə ŋ	251572	2659392	9
p a r ʃ g u i	167869	1120063	7
p a ɮ m ə t	121508	584812	6
p a i ɮ ɢ ə t ə g	238204	2672772	9
p a i t ə ɢ tʰ	157263	1003778	7
p a i ɢ ʊ ɮ ə ɢ ʊ t	252536	3619260	10
a s ʊ ɮ ɢ ə t	164152	1169986	7
a s ʊ w	56463	109659	4
a rʲ s tʰ ə ŋ	137669	662000	6
a n ʧʰ ə ŋ	89232	274494	5
a ɴ ɢ ə t a	107713	549154	6
a m s s ə ŋ	99673	487822	6
a ɮ ʧʰ ʊ r	120879	413226	5
a ɮ s a s	98571	331714	5
a ɮ t ə χ ə t	179191	1283101	7
a i ɮ ɢ ə ʧ	139379	724238	6
a ʧ ə ɮ ɮ ə ɢ a n a s	332524	5856206	11
a ʧ ə ɮ t ə g	203611	1353037	7
a ɢ ʊ ɮ ɢ ə ŋ	148564	983920	7
a wʲ ə ɮ ɢ	105524	322274	5
a w t ə g g u i	187326	1803375	8
j ʊʊ n t	52704	107574	4
j ʊ a ŋ	56628	100188	4
j ʊ m	24750	24750	3
i r ʧʰ ə m	115995	354490	5
i nʲ i g	59334	118668	4
i s a	31581	31581	3
ʃ wʲ i j ʦʰ ə rʲ i	216539	1976707	8
ʃ a r ə ŋ	113146	320134	5
ʃ a ɴ χ a i	91113	524898	6
x oo j	40590	40590	3
x o r ʃ	101824	183664	4
x e n t	67392	134910	4
χ ʊ ŋ	19602	19602	3
χ ɔ rʲ	45387	45387	3
χ ɔ w ə r	103818	370218	5
χ a ʧʰ ə ŋ	96558	274494	5
χ aa n a s	77679	257964	5
χ aa ɮ ɢ	62752	111190	4
pʰ rʲ i j tʲ i ŋ	161007	994354	7
ʊ r ɢ ə m ə ɮ	159840	1259322	7
ʊ ɔ n tʲ ə rʲ ə r s	308049	3577884	9
tʰ u w t	60606	123102	4
tʰ ɔ m ə χ ə ŋ	154641	1077410	7
tʰ ɔ ɢ ɮ ɔ m ə ŋ	209196	1905894	8
tʰʲ i tʰ ə nʲ ə g	178018	1220074	7
tʰʲ ii ŋ x u	72622	297774	5
tʰʲ i x n ə ɮ ə gʲ i	249584	2911102	9
s ʊ tʰ a i ŋ	124278	552244	6
s ʊ r ɢ ʊ ɮʲ a	178728	1262234	7
s ɔ nʲ ə r χ ɮ ə ŋ	259182	2951574	9
s a r ə n	117549	342374	5
s a n ə ɮ ə ŋ	176540	1099630	7
