word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
f yy z OO s a l a g	293569	3468401	9
k a l a p s a l a g	237025	3694880	10
ii r oo g ee p s a l a g	277628	5082074	11
k a r s a l a g	195525	1861923	8
D aa s k a r s a l a g	335350	6468482	11
j aa r s a l a g	190575	1736325	8
c e n t i m ee t e r s a l a g	345295	13363002	15
p a p ii r s a l a g	244022	3597014	10
m aa g n e ss a l a g	199102	2857862	10
D aa s s a l a g	250775	2354201	8
aa t a l a g	99425	506170	6
v a l a g	80850	296758	5
aa z a l a g	115375	594412	6
p i ll a n a t N i l a g	214179	5009967	12
h aa z i l a g	171897	1198950	7
b a ll a g	74250	255982	5
h a z a b a ll a g	200575	2511845	9
l e b a ll a g	122796	911290	7
k i b a ll a g	129988	990570	7
e l b a ll a g	127446	911290	7
aa ll a g	48675	97975	4
C i ll a g	98868	376948	5
v a C o r a C i ll a g	328936	6164726	11
s e r e n C e C i ll a g	342273	8038055	12
t O r p e C i ll a g	273387	4146868	10
h a r a n g C i ll a g	268493	5007608	11
t e n g e r i C i ll a g	301504	6684372	12
S a r k C i ll a g	280574	3429178	9
h a j n a l C i ll a g	264736	4877918	11
e S t h a j n a l C i ll a g	402391	12005050	14
f i l m C i ll a g	214010	2800254	9
a r a N C i ll a g	192384	2313384	9
a l k o N C i ll a g	247017	3682108	10
Z i d oo C i ll a g	263327	3334809	9
aa ll oo C i ll a g	210895	1818341	8
h u ll oo C i ll a g	245776	2942858	9
f u t oo C i ll a g	255962	3121404	9
i k e r C i ll a g	251358	2942858	9
v e z ee r C i ll a g	312378	4719286	10
oo r i aa S C i ll a g	308983	4349148	10
y S t O k O S C i ll a g	468649	9933247	12
p a m l a g	74125	421738	6
a r aa N l a g	100650	756994	7
v i s o N l a g	186779	1812209	8
e l v aa g oo l a g	209237	2482723	9
uu j oo l a g	105915	527410	6
p oo t l oo l a g	182011	1681329	8
k i f o j oo l a g	223046	2731602	9
v i ss a v aa r oo l a g	297088	5616798	11
b e z aa r oo l a g	214983	2575887	9
k i z aa r oo l a g	228139	2801323	9
l aa cc oo l a g	174818	1178050	7
h a l g a t oo l a g	227220	3551258	10
e l OO r e l aa t h a t oo l a g	377524	13246834	15
f o j t a t oo l a g	236919	3794776	10
aa ll ii t oo l a g	169330	1539782	8
u t oo l a g	112875	562338	6
f u t oo l a g	151620	1132730	7
p a r l a g	108075	543874	6
S l a g	66825	159509	4
m a s l a g	127925	538858	6
aa t l a g	85800	276370	5
t e r m ee S aa t l a g	247804	4796202	11
g o m b o j a g	129590	1350380	8
g o m o j a g	100619	816250	7
h oo j a g	82088	299734	5
m a r h a h oo j a g	219863	3042952	10
C ii r a h oo j a g	207814	2790683	9
v i z a h oo j a g	236839	2914427	9
e p e h oo j a g	164627	1521021	8
l ee g h oo j a g	182830	1698312	8
h uu T h oo j a g	220283	2006241	8
h a l h oo j a g	178547	1714475	8
g e N h oo j a g	144878	1456800	8
d i s n oo h oo j a g	239326	3729872	10
uu s oo h oo j a g	200437	1867551	8
v ee r h oo j a g	185213	1798027	8
v ii s h oo j a g	232535	2117542	8
m a g	16150	16150	3
h a D m a m a g	121425	1263725	8
s i l v a m a g	161027	1678247	8
b uu z a m a g	119427	872726	7
p a C m a g	100675	535562	6
D y m O l C m a g	184476	2601836	9
t y S k e m a g	199813	1765471	8
d i NN e m a g	76897	674986	7
C e r e s N e m a g	202639	3428980	10
v i r aa g m a g	137748	1448160	8
m e D m a g	83695	420070	6
f a j m a g	77375	478650	6
o l a j m a g	95100	756282	7
b a r a c k m a g	197669	2386565	9
l O v e d ee k m a g	219800	3397334	10
t O k m a g	95663	534414	6
s e z aa mm a g	139299	1075638	7
D o mm a g	54720	263794	5
a t o mm a g	74585	420914	6
l e n m a g	55609	362290	6
v e t e m ee N m a g	141847	2395576	10
k O m ee N m a g	85367	1030625	8
C o m a g	56924	280726	5
m i n t a C o m a g	186585	2694160	10
p o S t a C o m a g	266407	3940420	10
k aa r T a C o m a g	252349	3866012	10
a j aa n d ee k C o m a g	265196	5637972	12
ee r t ee k C o m a g	255787	3675844	10
S e g ee j C o m a g	238378	3905030	10
r ee s v ee N C o m a g	277520	5178494	11
ee l e l m i s e r C o m a g	340623	10441758	14
s e r e t e t C o m a g	308673	7245669	12
n a p r a f o r g oo m a g	283947	7016101	13
s OO l OO m a g	130106	1051890	7
f e N OO m a g	84068	767434	7
v e t OO m a g	117640	923962	7
m u S t aa r m a g	186026	2055994	9
k e n d e r m a g	138583	1924201	9
k e N ee r m a g	103753	1189291	8
ii r m a g	49381	208453	5
v a S m a g	106625	591430	6
a s m a g	60800	249712	5
S e j t m a g	122024	1020698	7
D a p o t m a g	140875	1530007	8
f yy m a g	55024	257200	5
p ee n z m a g	100013	818374	7
a N a g	30975	70075	4
p r o p a g a n d a a N a g	248309	8002143	14
f a a N a g	69725	447574	6
v i Z g a a N a g	204799	2443771	9
r u h a a N a g	125167	1260955	8
v i t a a N a g	130935	1359857	8
h a b a N a g	95300	777962	7
S e g ee d a N a g	170919	2319846	9
h o z a g a N a g	191883	2370818	9
h a n g a N a g	103950	1173776	8
h a N a g	50400	221368	5
h a d i a N a g	126950	1311392	8
ee l e l m i a N a g	148547	2416168	10
a n t i a N a g	111265	1070975	8
Z aa k a N a g	117000	962346	7
a d a l ee k a N a g	179917	2777570	10
e m l ee k a N a g	142200	1729666	9
f e S t ee k a N a g	251199	3817932	10
p O r k a N a g	150489	1437605	8
t e k s t i l a N a g	296208	5150466	11
y z e m a N a g	115875	1253624	8
t a n a N a g	73500	643834	7
e ll e n a N a g	98943	1043965	8
b a ll o n a N a g	126822	1655982	9
t ee N a N a g	76020	665242	7
h a S a d oo a N a g	208300	3239874	10
t aa p l aa l oo a N a g	199550	3882698	11
b u r k o l oo a N a g	229284	4186810	11
C i s o l oo a N a g	249171	3872916	10
r o bb a n oo a N a g	167137	2679996	10
m o S oo a N a g	145699	1268421	8
s oo a N a g	80275	523954	6
h a t oo a N a g	129325	1327759	8
h a j t oo a N a g	158840	2047796	9
D uu j t oo a N a g	170000	2276426	9
o l t oo a N a g	138565	1333167	8
f o t oo a N a g	142625	1466967	8
t a p a s t oo a N a g	243330	4464706	11
f e d OO a N a g	139696	1448544	8
v ee d OO a N a g	137860	1415428	8
s i g e t e l OO a N a g	262240	6269148	12
t y z e l OO a N a g	229844	3452516	10
g O r d y l OO a N a g	243666	4509098	11
k e n OO a N a g	102081	1160701	8
s e m l ee l t e t OO a N a g	286487	9641730	14
ee p ii t OO a N a g	158571	1939085	9
t O l t OO a N a g	181790	2245948	9
k O t OO a N a g	148155	1473083	8
f e S t OO a N a g	221814	2633676	9
f yy t OO a N a g	152495	1542703	8
s ii n e z OO a N a g	190996	3311057	10
C e r z OO a N a g	214603	2757959	9
a l a p a N a g	112825	1136411	8
t aa p a N a g	93750	756474	7
k ee p a N a g	99144	802714	7
e m b e r a N a g	130002	1613368	9
h ii r a N a g	105588	838990	7
f o rr aa S a N a g	186962	2467290	9
b ee l ee S a N a g	180930	2220604	9
OO S a N a g	92075	542002	6
N e r S a N a g	155013	1338865	8
t ii p u S a N a g	180530	2295325	9
i ll a t a N a g	124025	1263563	8
z a m a t a N a g	121575	1855235	9
i S m e r e t a N a g	195154	4060566	11
p oo t a N a g	106190	804890	7
k o n t r a s t a N a g	267353	6195233	12
s a r u a N a g	128475	1415005	8
D uu a N a g	75525	492058	6
m yy a N a g	61975	336370	6
t O r Z a N a g	178311	1687415	8
l a p o N a g	100004	782314	7
k a l p a g	108025	578770	6
r a g	28050	28050	3
f a r a g	82500	306952	5
r aa f a r a g	141950	1011154	7
l e f a r a g	146706	1041370	7
m e g f a r a g	172430	1444080	8
k i f a r a g	156218	1129490	7
e l f a r a g	152856	1041370	7
h a r a g	79200	286564	5
n ee p h a r a g	156421	1365265	8
i g e r a g	107241	553606	6
t aa r D r a g	180180	1219066	7
b i r t o k r a g	228196	2683548	9
s e m ee j r a g	135111	1526851	8
v i s o N r a g	186779	1812209	8
h a t aa r o z oo r a g	285755	5303848	11
e l OO r a g	115005	563290	6
e S e t r a g	166788	1182834	7
s a g	39950	39950	3
k o N h a s a g	177291	1765711	8
h u ll a s a g	163342	1179514	7
f o k h a D m a s a g	293944	5853706	11
s ee n a s a g	134824	1122922	7
l aa p s a g	138375	666010	6
v a cc a g	120050	386374	5
i zz a t S aa g s a g	317250	4950984	10
d O g s a g	165274	780447	6
d o h s a g	170338	790334	6
h a l s a g	148025	729586	6
ee t e l s a g	177302	1182834	7
b e n z i n s a g	192935	2476745	9
s e g ee N s a g	178484	1902016	8
h o r d oo s a g	220852	2074956	8
b a g oo s a g	171367	1135762	7
k ee n k OO s a g	196329	1854687	8
v ee r s a g	155351	775862	6
Z ii r s a g	165581	876508	6
ee g ee ss a g	139607	655450	6
e c e cc a g	173221	816892	6
t e S cc a g	205821	910606	6
f y S cc a g	230355	1049306	6
g aa ss a g	109275	343807	5
t a g	29750	29750	3
p aa l c a t a g	198400	1795914	8
b a l g a t a g	163050	1537208	8
h a l g a t a g	168000	1651268	8
i n g a t a g	119931	840362	7
f o r g a t a g	181200	1815252	8
b aa D a t a g	154000	1061370	7
k o r h a t a g	185343	1797127	8
z u h a t a g	154929	1196946	7
s oo z u h a t a g	253645	3203721	9
l a n k a t a g	140175	1397235	8
r o S k a t a g	222885	2000097	8
o m l a t a g	114358	801338	7
b o m l a t a g	131439	1329547	8
r o m l a t a g	132541	1363625	8
l a D m a t a g	148125	1488993	8
aa l m a t a g	99600	753018	7
f o NN a t a g	110194	923130	7
S aa p a t a g	134550	1086778	7
aa S a t a g	122125	621530	6
a v a t a g	110125	555610	6
S i v a t a g	167182	1276170	7
h o m o k S i v a t a g	324797	7164511	12
k OO S i v a t a g	263344	3127404	9
o l v a t a g	155248	1073338	7
h e r v a t a g	185641	1793347	8
k l u p t a g	146758	1107370	7
t a n aa C t a g	172725	1636441	8
b r i g aa tt a g	186830	1769984	8
C a l aa tt a g	159950	1262618	7
t OO Z d e t a g	229184	2074908	8
v ee g t a g	127432	666970	6
m yy v ee g t a g	183046	1561836	8
Z yy r i t a g	166368	1284330	7
b e l t a g	117431	581230	6
k y l t a g	132281	680770	6
p aa h o j t a g	177103	1635491	8
oo v a n t a g	115250	899482	7
v i s o n t a g	190747	1854751	8
s oo t a g	102830	379412	5
v ee g s oo t a g	228120	2117904	8
u t oo t a g	118055	580262	6
e l OO t a g	120301	581230	6
n OO t a g	79660	242524	5
s aa r t a g	126275	708394	6
v a S t a g	157825	773542	6
a s t a g	112000	350080	5
b uu z a a s t a g	239677	2890319	9
d ii s t a g	161679	755633	6
o s t a g	118580	379412	5
r o h a m o s t a g	238061	3612176	10
k i v ee g z OO o s t a g	401085	8877328	12
k e r e tt a g	160912	1157962	7
p oo tt a g	106382	331468	5
p aa r t a g	113075	561322	6
C o p o r t a g	191909	2000673	8
k o l h o s t a g	275238	3263880	9
t O r S t a g	209046	1388610	7
l o v a g	98748	322298	5
k o NN u n k t uu r a l o v a g	337380	12357426	15
k O d l o v a g	205066	1953504	8
s e r e n C e l o v a g	308457	7478725	12
t OO Z d e l o v a g	298560	4424130	10
l aa n g l o v a g	190023	2316517	9
aa l o m l o v a g	177222	2138960	9
r a b l oo l o v a g	238899	3589136	10
h a TT uu l o v a g	236682	2885524	9
h ee z a g	116104	372091	5
j o g h ee z a g	217118	1959950	8
h u z a g	116104	372091	5
aa g	0	0	2
f a aa g	46875	116575	4
p aa l m a aa g	90050	710138	7
b a k t e r i o f aa g	279848	5098454	11
s a r k o f aa g	213277	2135055	8
h aa g	31450	31450	3
r aa h aa g	85100	286564	5
m e g h aa g	114308	490924	6
k i h aa g	97976	334636	5
f e l h aa g	131473	696010	6
aa t h aa g	96200	297430	5
f i aa g	54375	129651	4
f ee r f i aa g	166674	1221530	7
o l a j aa g	95225	508978	6
m e ll ee k aa g	130378	824458	7
o l d a l aa g	137313	978430	7
v i l aa g	89298	322298	5
m o n d a v i l aa g	200850	2824852	10
f o r m a v i l aa g	209193	3422424	10
t a N a v i l aa g	169548	2139152	9
l aa m p a v i l aa g	192923	2982272	10
D e r T a v i l aa g	278763	4444648	10
m ee C v i l aa g	221451	1757635	8
h o l d v i l aa g	239457	2881433	9
aa b r aa n d v i l aa g	241923	4375700	11
b ee k e v i l aa g	216738	2563936	9
e s m e v i l aa g	188064	2470474	9
z e n e v i l aa g	183339	2505649	9
m e S e v i l aa g	227700	2470474	9
l o v a g v i l aa g	259650	3903476	10
n a D v i l aa g	207693	1687867	8
j o bb aa D v i l aa g	296777	4298016	10
l e l k i v i l aa g	261723	3873352	10
aa n t i v i l aa g	201372	2240268	9
v a k v i l aa g	203295	1921837	8
aa r N ee k v i l aa g	227121	3301288	10
b a n k v i l aa g	197148	2339736	9
a l v i l aa g	158796	1044970	7
b e l v i l aa g	188991	1716823	8
t uu l v i l aa g	192555	1799523	8
k y l v i l aa g	204369	1931293	8
k e d ee j v i l aa g	244212	3762504	10
d a ll a m v i l aa g	193662	3073340	10
u r a m b aa T aa m v i l aa g	281087	8956774	14
ee r z e l e m v i l aa g	294738	6470608	12
s e ll e m v i l aa g	213657	3611284	10
f i l m v i l aa g	192660	2543424	9
f o g a l o m v i l aa g	267510	6384356	12
aa l o m v i l aa g	174384	2138960	9
aa S v aa N v i l aa g	245649	3746744	10
ee l m ee N v i l aa g	179793	2797276	10
n O v ee N v i l aa g	215307	3161692	10
oo v i l aa g	122097	617634	6
ee l OO v i l aa g	191877	1716823	8
n a p v i l aa g	170859	1434901	8
l aa p v i l aa g	180159	1673929	8
m a d aa r v i l aa g	224246	3073340	10
b e T aa r v i l aa g	263961	3923848	10
m aa S v i l aa g	210605	1678247	8
ee r z ee S v i l aa g	332292	4643332	10
OO S v i l aa g	199278	1349770	7
m yy v ee s v i l aa g	297051	3969128	10
aa ll a t v i l aa g	212508	2453060	9
g o n d o l a t v i l aa g	310464	8280686	13
s i g e t v i l aa g	270832	4342872	10
k ee b z e l e t v i l aa g	369939	9779041	13
h i t v i l aa g	206023	1929717	8
S p o r t v i l aa g	279343	4467228	10
p ee n z v i l aa g	222657	2617645	9
g u l aa g	80619	283123	5
y z e m aa g	91075	533026	6
m e ll ee k y z e m aa g	248759	4173596	11
l e aa N aa g	67425	408970	6
t u d o m aa N aa g	132211	1752721	9
f o j oo aa g	110055	615762	6
b u j t oo aa g	136732	966386	7
o l t oo aa g	117015	581738	6
f OO aa g	58125	136189	4
t e r m OO aa g	108626	851410	7
n OO aa g	42625	82609	4
f e N OO aa g	83449	516178	6
r aa g	28050	28050	3
i p a r aa g	96725	508978	6
n a d r aa g	102000	461848	6
b u n d a n a d r aa g	187680	3659120	11
t a n g a n a d r aa g	187050	3724886	11
m a C k a n a d r aa g	248475	4235784	11
h a r m o n i k a n a d r aa g	277523	10403814	15
S o n k a n a d r aa g	205131	4413224	11
p i Z a m a n a d r aa g	235628	5276852	12
C i z m a n a d r aa g	237662	4745518	11
t o r n a n a d r aa g	197067	3836896	11
h a r i S N a n a d r aa g	278877	7556835	13
r O v i d n a d r aa g	253968	4748804	11
t ee r d n a d r aa g	204891	3244473	10
g o l f n a d r aa g	223713	3501925	10
k e m p i n g n a d r aa g	226394	6528082	13
f ee r f i n a d r aa g	254493	4944024	11
g u m i n a d r aa g	161115	2630621	10
S ii n a d r aa g	144336	1606650	8
f ee l n a d r aa g	174567	2311597	9
p o r c e l aa nn a d r aa g	315864	8116532	13
v aa s o nn a d r aa g	225748	3576364	10
m a c k oo n a d r aa g	258462	4362878	11
l o v a g l oo n a d r aa g	296658	7909778	13
a l S oo n a d r aa g	229602	3379078	10
uu s oo n a d r aa g	182649	2347367	9
n a p o z oo n a d r aa g	264029	5522928	12
C OO n a d r aa g	150174	1702796	8
f y r d OO n a d r aa g	251916	4915808	11
C ii p OO n a d r aa g	207896	3545507	10
m e l e g ii t OO n a d r aa g	301744	8816038	14
h u s aa r n a d r aa g	254103	4840796	11
f a r m e r n a d r aa g	221394	5391956	12
b o k s e r n a d r aa g	310560	6688820	12
b OO r n a d r aa g	172521	2174135	9
v e r e S n a d r aa g	254007	5013952	11
h a l aa s n a d r aa g	241275	4752584	11
k e r t ee s n a d r aa g	293076	6792724	12
S p o r t n a d r aa g	250045	5113428	11
t e S t n a d r aa g	243750	3724680	10
k l o t n a d r aa g	210594	3407158	10
h o ss uu n a d r aa g	230056	3582316	10
l a s t e k s n a d r aa g	369427	9713629	13
b e r aa g	77946	267280	5
l e r aa g	79728	277842	5
O ss e r aa g	131541	688870	6
e s t e r aa g	170340	1182834	7
m e g r aa g	103836	460336	6
C i r aa g	98868	376948	5
k i r aa g	87384	311368	5
v i r aa g	89298	322298	5
a p aa c a v i r aa g	250948	3652064	10
k o k aa r d a v i r aa g	303874	6942780	12
b u d a v i r aa g	202131	2429949	9
b o d z a v i r aa g	277445	4072073	10
a k aa c f a v i r aa g	323473	5742308	11
a k a s t oo f a v i r aa g	384318	9815290	13
h aa r S f a v i r aa g	338614	6100338	11
p a p r i k a v i r aa g	295149	6465357	12
C a j k a v i r aa g	248973	4128944	10
s a l m a v i r aa g	206223	3467968	10
k aa p o l n a v i r aa g	256287	5941067	12
o r g o n a v i r aa g	239055	4459704	11
d a r a v i r aa g	198423	2427321	9
t i s a v i r aa g	245178	2943282	9
g o l g o t a v i r aa g	309197	6900188	12
b uu z a v i r aa g	231975	2738961	9
g a l a m b v i r aa g	226405	4290524	11
a k aa c v i r aa g	257911	2903223	9
m ee C v i r aa g	221451	1757635	8
k a k i C v i r aa g	313763	4528772	10
k u l C v i r aa g	284406	3252808	9
n a r a n C v i r aa g	265848	4523310	11
n e b aa n C v i r aa g	265350	4526622	11
p a p u C v i r aa g	282277	3983612	10
v a d v i r aa g	194052	1857640	8
k a r d v i r aa g	230085	2759733	9
d e r c e v i r aa g	286209	4219657	10
z e r g e v i r aa g	257211	4149631	10
C e r e s N e v i r aa g	304839	7478725	12
C i ll a g v i r aa g	259770	4253566	10
j ee g v i r aa g	192012	1737124	8
h a r a n g v i r aa g	241923	4614608	11
l aa n g v i r aa g	190773	2316517	9
D O n D v i r aa g	235638	3109276	9
k r u m p l i v i r aa g	274323	6346543	12
v a j v i r aa g	184809	1793443	8
f aa j v i r aa g	186359	1833281	8
m aa j v i r aa g	169309	1395063	8
f e j v i r aa g	191319	1879231	8
S i S a k v i r aa g	308831	4847904	10
m aa k v i r aa g	184795	1501257	8
b a r a c k v i r aa g	330609	5664848	11
k ee k v i r aa g	207069	1926565	8
t O k v i r aa g	216023	1975715	8
S a r k v i r aa g	248064	3128348	9
k e l v i r aa g	194337	1840873	8
f aa T o l v i r aa g	285759	4377612	10
k O r O m v i r aa g	222759	3571772	10
k ee n v i r aa g	156141	1583797	8
a r a N v i r aa g	171474	2092714	9
S aa r m aa N v i r aa g	213624	4364038	11
b aa r S o N v i r aa g	274752	5062902	11
g u b oo v i r aa g	209889	2540801	9
f l a m i n g oo v i r aa g	276809	7697633	13
h oo v i r aa g	163944	1166122	7
t a r l oo v i r aa g	247101	3728184	10
S oo v i r aa g	175254	1314362	7
s oo v i r aa g	175254	1314362	7
C e n g OO v i r aa g	234660	3936342	10
s OO l OO v i r aa g	244050	3136988	9
v e t OO v i r aa g	232824	2846734	9
n a p v i r aa g	170859	1434901	8
l aa p v i r aa g	180159	1673929	8
k uu p v i r aa g	187971	1798027	8
S u g aa r v i r aa g	252942	4104458	10
t a t aa r v i r aa g	240171	3651600	10
t aa N ee r v i r aa g	212631	3238648	10
k e N ee r v i r aa g	216369	3369712	10
p a p ii r v i r aa g	237026	3485834	10
b o r v i r aa g	193611	1759717	8
v a S v i r aa g	234105	2135827	8
m i k u l aa S v i r aa g	331655	6726519	12
v i a s v i r aa g	250630	3061710	9
p e n ee s v i r aa g	251481	3617548	10
d ii s v i r aa g	238523	2095658	8
m a r g i t v i r aa g	279241	4615476	11
e z y S t v i r aa g	349557	4901994	10
k o n T v i r aa g	226986	2819614	9
e T h a j uu v i r aa g	288658	5348826	11
S a r k a n T uu v i r aa g	335610	9507862	13
m yy v i r aa g	147330	925738	7
D yy s yy v i r aa g	291914	3514976	9
C e n g e TT yy v i r aa g	324078	7667076	12
s ii vv i r aa g	169205	1280802	7
r ee z v i r aa g	230748	2026948	8
e l r aa g	84678	277842	5
k e r e s t y l r aa g	319150	5828534	11
b o r aa g	81642	278578	5
aa t r aa g	85800	276370	5
s ee t r aa g	132525	732366	6
b aa b a S aa g	149150	1029242	7
g o r o m b a S aa g	216030	3377926	10
o t r o m b a S aa g	222729	3410564	10
o S t o b a S aa g	255100	3109324	9
f u r C a S aa g	247515	2359505	8
v a j d a S aa g	192200	1881332	8
r o n d a S aa g	167928	1626980	8
g a z d a S aa g	226575	2097302	8
m i n t a g a z d a S aa g	328836	8116232	13
p i a c g a z d a S aa g	365450	8189187	12
v a d g a z d a S aa g	317525	6079590	11
p i n c e g a z d a S aa g	368916	9888278	13
b ee k e g a z d a S aa g	341433	7563924	12
s y r k e g a z d a S aa g	402390	11323236	13
t O r p e g a z d a S aa g	373122	10026276	13
f e k e t e g a z d a S aa g	410067	13103212	14
v i l aa gg a z d a S aa g	337123	7795616	12
h a d i g a z d a S aa g	340849	7739299	12
t e j g a z d a S aa g	310678	5840975	11
h a l g a z d a S aa g	313200	5933517	11
c ee l g a z d a S aa g	327687	6572768	11
k y l g a z d a S aa g	327258	6243939	11
aa ll a m g a z d a S aa g	295175	6426024	12
t a n g a z d a S aa g	280650	5253023	11
t oo g a z d a S aa g	285735	4394776	10
v aa l t oo g a z d a S aa g	380280	10299376	13
e r d OO g a z d a S aa g	353837	7748607	12
s OO l OO g a z d a S aa g	367501	8777256	12
m e z OO g a z d a S aa g	363509	7571037	12
n ee p g a z d a S aa g	298960	5167393	11
o r g a z d a S aa g	287163	4315884	10
v aa m o r g a z d a S aa g	337646	9154800	13
k i S g a z d a S aa g	363298	6847591	11
n e m z e t g a z d a S aa g	389894	11476716	14
k e r t g a z d a S aa g	359747	8169086	12
p a r a s t g a z d a S aa g	438355	13247324	14
aa r u g a z d a S aa g	302094	5452507	11
t e r v g a z d a S aa g	369417	8289600	12
p ee n z g a z d a S aa g	342178	7697439	12
k O z g a z d a S aa g	366921	6908538	11
