word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
ee t s O r p ts i j i	1174677	17396660	10
ee t s t r A t	1091040	6827920	7
ee d u lj A r	745231	4281796	6
ee d u s A ts i j i	843032	10933932	9
ee d j i k tj i v A ts i j i	1272830	34597774	13
ee d j i k tj i vj I r ee v ee tj sj i	2038102	83679848	16
ee d j i k tj I v n i j	1069929	21309168	11
ee d j U n k t	641610	4584856	7
ee d j U n k t s kj i j	1035093	20976184	11
ee d j U n k t s t v ee	1381650	25038287	11
ee d j u n k t U r ee	1014981	16880568	10
ee d j u t A n t	816078	8218382	8
ee d j u t A n t s kj i j	1265001	30189084	12
ee d j u t A n t s t v ee	1611558	35365896	12
ee d i gj E j i ts	674859	7206097	8
ee d i gj E j k ee	612048	6212430	8
ee d i gj E j s kj i j	883113	15313088	10
ee dj u lj tj E r	1015812	8199776	7
ee dj u lj tj E r n i j	1404567	23114616	10
ee sh	0	0	2
ee zh g O n	351310	1172919	5
ee zh i o t A sh	529284	4210574	7
ee zh i t A ts i j i	800351	10254978	9
ee zh U r	326040	751249	4
ee zh u rj I s t k ee	1031808	12643812	9
ee zh U r nj i k	659976	4247698	7
ee zh U r n ee s tj	959856	10290278	8
ee zh U r n i j	692385	5472708	7
A s	0	0	2
ee z A lj i j i	819769	5891382	7
ee z ee rj I n	868851	3780906	6
ee z A r t	571540	2284545	5
ee z A r t nj i chj i tj	1201892	19452514	10
ee z A r t n ee s tj	1257556	17172776	9
ee z A r t n i j	1000435	10130230	8
A z b u k ee	470743	2144134	6
ee z b u k O v nj i k	851033	12006543	10
A z b u chj k ee	593827	3962678	7
A z b u chj n ee s tj	988539	13091884	9
A z b u chj n i j	735018	7380670	8
ee zj i r b ee j d zh A nj i ts	2152506	56385104	13
ee zj i r b ee j d zh A n k ee	2090805	51425139	13
ee zj i r b ee j d zh A n s kj i j	2318823	83758012	15
ee zj E f ee f shshj i n ee	1004676	16067688	10
ee zj i a nj I chj i s kj i j	908503	24048326	12
ee zj i A t	348207	1397251	5
ee zj i A t k ee	498867	3963278	7
ee zj i A t s kj i j	753570	11105652	9
ee zj i A t chj i n ee	734562	10096570	9
ee zj I t	350532	708672	4
A zj i m u t	378196	2171134	6
ee zj i m u t A lj n i j	1058942	22703326	11
A zj i m u t n i j	677491	9406645	9
A z ee bj i n z O l	1177374	15583443	9
ee z O f s kj i j	719101	7918192	8
A z ee g r U p p ee	843350	10312194	9
ee z O j s kj i j	815245	8617432	8
ee z O o s pj i r mj I j i	1127802	28707756	12
ee z O t	370006	733786	4
ee z ee tj i mj I j i	895252	10754704	9
ee z ee tj i z A ts i j i	1393853	26682272	11
ee z O tj i s t i j	1055704	14084656	9
ee z ee t n ee v A tj i s t i j	1705319	55695396	14
ee z ee t n ee v A t i j	1248947	24502155	11
ee z O t n ee kj I s l i j	1384546	32936436	12
ee z O t n ee t U k ee v i j	1238439	35740512	13
ee z O t n i j	677401	5362542	7
ee z O t ee b A k tj i r	1121206	24280416	11
ee z O t ee b ee k tj i rj I n	1475824	40996656	13
ee z O t ee b ee k tj E rj i j i	1649401	53451599	14
ee z O t ee gj E n	752710	7230890	8
ee z O t s ee dj i r zh A shshj i j	2203547	72741112	14
ee z ee f O s k ee	812050	7623292	8
ee z u	149695	149695	3
ee z U r	390390	874114	4
ee z u rj I t	730935	3850647	6
ee z I	153972	153972	3
ee zj A m	266084	495209	4
ee zj A m n i j	495584	4314610	7
ee I l	140436	140436	3
A i r	104414	104414	3
A i s t	229548	439668	4
ee i s tj O n ee k	680289	5575460	8
A i s t nj i k	581244	3006715	7
A i s t ee v i j	801508	6825064	8
ee j v A	285768	475930	4
ee j v O v i j	628320	4667798	7
A j k ee nj j i	482145	3320638	7
A j k ee tj	249984	1011800	5
A j k n u tj	302337	1748654	6
ee j l A n t	642339	3228322	6
ee j m A k	240123	743840	5
ee j m ee k O v i j	618387	8420077	9
ee j m A chj n i j	539004	5878462	8
ee j r A n	550539	1496242	5
ee j r O l	706247	2317496	5
A j z bj i r k	983870	5853586	7
ee j s O r	561594	1987271	5
ee j s O r k ee	780299	5124338	7
ee j s O r s kj i j	1087539	13429034	9
ee k ee dj i mj I z m	770270	9988136	9
ee k ee dj E mj i k	578424	4670156	8
ee k ee dj i mj I s t	749966	9946690	9
ee k ee dj i mj I chj i s kj i j	1007663	28483626	13
ee k ee dj i mj I chj n ee s tj	1116986	26198808	12
ee k ee dj i mj I chj n i j	863465	16843876	11
ee k ee dj E mj i j i	710847	8484776	9
ee k A n t	188768	783383	5
ee k A n t ee v i j	701508	8368254	9
ee k A n f	174998	701042	5
A k ee nj j i	373490	1568230	6
ee k ee rj I d ee	748971	5163910	7
A k ee tj	141329	308405	4
ee k A fj i s t	438512	3411826	7
ee k A fj i s t n i j	821507	12270367	10
ee k A ts i j i v i j	752101	11790589	10
ee k A ts i j i	414365	2903230	7
A k ee j u shshj i j	600655	5395571	8
ee k v ee l A n k	688694	5445522	8
ee k v ee l ee n gj I s t	1145865	21407273	11
ee k v ee l ee n gj I s t k ee	1356045	33299948	13
ee k v ee m ee rj I n	804743	9197212	9
ee k v ee m ee rj I n n i j	1057463	24372408	12
ee k v ee m ee rj I n ee v i j	1227243	33283952	13
ee k v ee n A f t	535604	5488286	8
ee k v ee rj i lj I s t	1303224	19813398	10
ee k v ee rj i lj I s t k ee	1513404	31329458	12
ee k v ee rj E lj	858120	5907876	7
ee k v ee rj E lj k ee	1092728	11605236	9
ee k v ee rj E lj n i j	1263975	18236517	10
ee k v A rj i u m	583337	5087358	8
ee k v A rj i u m n i j	814592	16063410	11
ee k v ee tj I n t ee	761756	9141872	9
ee k v ee tj I pj i j i	753152	11158788	10
ee k v ee t O rj i j i	1044007	14851074	10
ee k v ee f ee r tj I s t	1335281	24570999	11
ee k vj i d U k	509727	3077995	7
ee k vj i zj I t ee r	993699	12825057	9
ee k vj i lj E gj i j i	857109	12697388	10
ee k k lj i m ee tj i z ee ts i O n n i j	1786242	94293087	18
ee k k lj i m ee tj i z A ts i j i	1464338	53390172	15
ee k k lj i m ee tj i zj I r ee v ee nj i j i	2146292	124261221	19
ee k k lj i m ee tj i zj I r ee v ee tj sj i	2258729	116193771	18
ee k k ee l A d ee	710759	6694623	8
ee k k ee m ee d ee ts i O n n i j	1311594	44884934	15
ee k k ee m ee d A ts i j i	988988	21281558	12
ee k k ee m ee dj I r ee v ee tj	1435325	36271457	13
ee k k ee m ee dj I r ee v ee tj sj i	1789889	58563574	15
ee k k ee m p ee nj i mj E n t	760873	21368031	13
ee k k ee m p ee nj i A t ee r	927391	26167306	13
ee k k ee m p ee nj i A t ee r sh ee	1364303	44147759	15
ee k k ee m p ee nj I r ee v ee nj i j i	1493294	65566574	17
ee k k ee m p ee nj I r ee v ee tj	1251167	37645683	14
ee k k O r t	368699	2070908	6
ee k k ee r dj i O n	986665	9523170	9
ee k k ee r dj i o nj I s t	1326453	28073283	12
ee k k ee r dj i o nj I s t k ee	1536633	42158848	14
ee k k O r d n i j	994336	10478580	9
ee k k O r d ee v i j	1211400	15796058	10
ee k k rj i dj i tj I f	1021515	14740478	10
ee k k rj i dj i tj I v n i j	1321710	35524764	13
ee k k rj i dj i t ee v A nj i j i	1514155	52732994	15
ee k k u z ee tj I f	818947	8812812	9
ee k k u m u lj I r ee v ee nj i j i	1553375	58554052	16
ee k k u m u lj I r ee v ee tj sj i	1665812	53586934	15
ee k k u m u lj i tj I v n i j	1107879	34340117	14
ee k k u m u lj A t ee r	903192	17582620	11
ee k k u m u lj A t ee r n i j	1321827	39519945	14
ee k k u m u lj A t ee r shshj i k	1398451	36661337	14
ee k k u m u lj i ts i O n n i j	1084872	39267286	15
ee k k u m u lj A ts i j i	874839	19008760	12
ee k k u r ee tj I s t	949999	14364367	10
ee k k u r A t nj i nj kj i j	909048	25348648	13
ee k k u r A t n ee s tj	990663	19114542	11
ee k k u r A t n i j	733542	11664036	10
ee k mj i I z m	402480	3083764	7
ee k mj i I s t	383976	3104366	7
ee k mj i i s tj I chj i s kj i j	1086684	34463372	14
ee k mj i I s t k ee	594156	6861994	9
ee k mj i I s t s kj i j	916059	16310989	11
ee k ee nj I t	323311	1755871	6
ee k ee nj i tj I n	519751	4763280	8
ee k ee nj I t ee v i j	810671	12432784	10
A k r	87482	87482	3
ee k rj i bj I j i	703860	6427084	8
ee k rj i dj I n	756832	4701166	7
ee k rj i dj I n ee v i j	1179332	22339704	11
ee k rj I d i	599924	2763754	6
ee k rj i xj I n	496096	3335074	7
ee k r ee b A t	671585	4488950	7
ee k r ee b ee tj I z m	1199657	18255508	10
ee k r ee b A tj i k ee	882823	12572232	10
ee k r ee b ee tj I chj i s kj i j	1403354	44024471	14
ee k r ee b ee tj I chj n ee s tj	1512677	41008730	13
ee k r ee b ee tj I chj n i j	1259156	28052112	12
ee k r ee b A t k ee	822245	9247725	9
ee k r ee b A t nj i chj i tj	1160817	26369790	12
ee k r ee b A t s t v ee	1423505	24689708	11
ee k r ee b A t s t v ee v ee tj	1860417	56128782	14
ee k r ee kj i f A lj i j i	1094028	24624334	12
ee k r ee lj i I n	915338	7272720	8
ee k r ee mj i g A lj i j i	1108700	24672718	12
ee k r O p ee lj	572669	4898938	7
ee k r ee s tj I x	941966	7552022	8
ee k r ee ts ee f A lj i j i	1388451	30128984	12
ee k s ee k A l	425506	3705042	7
ee k s ee mj I t	463530	3423856	7
ee k s ee mj I t n i j	765525	12289647	10
ee k s ee mj I t ee v i j	950890	18050473	11
ee k sj i lj i r A t ee r	1387014	27548488	11
ee k sj i lj i r O mj i t r	1348718	33161416	12
ee k sj i lj b A n t	927766	11186958	9
ee k sj i lj b A n t i	1027666	14708507	10
ee k sj i r ee f t O l	1172853	18659994	10
ee k sj i s s u A r	829024	11143782	9
ee k sj i s s u A r n i j	1199104	28217508	12
ee k sj i A lj n i j	755513	9941189	9
ee k sj i O m ee	393158	2836878	7
ee k sj i o m A tj i k ee	673350	12839184	11
ee k sj i o m ee tj I chj i s kj i j	1164592	44172179	15
ee k sj i o m ee tj I chj n i j	1020394	28272200	13
ee k sj i O mj i t r	649178	9344679	9
ee k s ee l O t lj	987908	10140928	8
A k s ee n	305316	838277	5
ee k s ee n ee mj i t rj I chj i s kj i j	1638294	77482783	17
ee k s ee n ee mj E t rj i j i	1369206	34301778	13
A k t	63240	63240	3
ee k t A n t	334260	1897523	6
ee k t A ts i j i	574647	5328670	8
ee k tj O r	364707	1307396	5
ee k tj O rj i sh k ee	828565	9241470	9
ee k tj O r k ee	583412	3762838	7
ee k tj O r s kj i j	890652	10663719	9
ee k tj O r s t v ee	1281231	13262442	9
ee k tj O r s t v ee v ee tj	1718143	35528233	12
ee k tj I f	277767	904944	5
ee k tj i v A t ee r	809216	10686558	9
ee k tj i v A ts i j i	780863	11790589	10
ee k tj i vj i z A ts i j i	1168576	25845170	12
ee k tj i vj i zj I r ee v ee tj sj i	1962967	67256986	15
ee k tj i vj I s t	650835	6648062	8
ee k tj i vj I s t k ee	861015	12553891	10
ee k tj i vj I s t s kj i j	1182918	26122438	12
ee k tj I v n ee s tj	833283	10564742	9
ee k tj I v n i j	577962	5755752	8
ee k tj I n	264159	836262	5
ee k tj i nj I dj i j i	884358	13113984	10
ee k tj I nj i j i v i j	870770	16908218	11
ee k tj I nj i j	446787	3389378	7
ee k tj I nj i j i	533034	5046016	8
ee k tj i n O mj i t r	724581	12839250	10
ee k tj i n ee mj E t rj i j i	1285089	32229487	13
ee k tj i n O n	409167	2856942	7
ee k tj I n ee tj i r ee pj I j i	1311406	39817134	14
ee k tj I r ee v ee nj i j i	1240882	26236272	12
A k t ee v i j	536500	3480070	7
ee k t rj I s ee	761940	5083437	7
ee k t u a lj i z A ts i j i	1345781	35207584	13
ee k t u a lj i zj I r ee v ee tj sj i	2140172	84746676	16
ee k t u A lj n ee s tj	984416	15914136	10
ee k t u A lj n i j	714695	9362270	9
ee k t u A rj i j	644472	6351950	8
ee k t u A rj i u s	638774	8866110	9
ee k U l ee	261723	1005122	5
ee k U lj i j	450681	2246578	6
ee k U l ee v i j	708099	6535501	8
ee k U s tj i k	478920	2835442	7
ee k U s tj i k ee	532829	4714267	8
ee k u s tj I chj i s kj i j	955672	22318528	12
ee k U t	109461	289941	4
ee k U t ee v i j	588361	5573480	8
ee k u sh O r	362859	2090808	6
ee k u sh E r k ee	590745	5220197	8
ee k u sh E r s kj i j	900890	13413354	10
ee k u sh E r s t v ee	1291469	16420462	10
ee k u sh E r s t v ee v ee tj	1728381	41345312	13
ee k ts E n t	370560	2014158	6
ee k ts ee n tj I r ee v ee nj i j i	1615828	55388333	15
ee k ts ee n tj i r O f k ee	1145290	24268722	12
ee k ts E n t n i j	696855	8801975	9
ee k ts ee n t ee l ee gj I chj i s kj i j	1713855	78599386	17
ee k ts ee n t ee l O gj i j i	1320398	33172042	13
ee k ts ee n t u a ts i O n n i j	1152240	42867279	15
ee k ts ee n t u A ts i j i	967527	21529458	12
ee k ts E p t	342480	1881324	6
ee k ts ee p t A n t	657960	8556558	9
ee k ts ee p t A ts i j i	898347	16627811	11
ee k ts E p t n i j	652575	8421965	9
ee k ts E p t ee r	686520	7037660	8
ee k ts E p ts i j i	655167	7931461	9
ee k ts ee s sj i O n n i j	1146650	24816984	12
ee k ts ee s s O r n i j	1324404	23975875	11
ee k ts i dj E n t n i j	1048365	19968940	11
ee k ts i dj E n ts i j i	1048077	19064268	11
ee k ts I s	296940	1041282	5
ee k ts I z n i j	754770	7140172	8
ee k ts I z n i j	754770	7140172	8
ee k ts i o nj E r	546336	5975890	8
ee k ts i o nj E r k ee	767614	11519943	10
ee k ts i o nj E r n i j	935091	17974190	11
ee k ts i o nj E r s kj i j	1077759	24411784	12
A k ts i j i	358167	1582060	6
ee k I n	102672	244377	4
ee l A n	259624	507079	4
ee l ee r mj I s t	1011025	10304906	8
ee l ee r mj I s t s kj i j	1543108	35304982	12
ee l b A nj i ts	643179	4795092	7
ee l b A n k ee	583416	3943490	7
ee l b A n s kj i j	811434	11017183	9
A l gj i b r ee	741490	5438082	7
ee l gj i b r ee I s t	1182555	20372479	10
ee l gj i b r ee I chj i s kj i j	1436220	48163009	14
ee l g ee rj I t m	936550	9059798	8
ee l g ee rj i t mj I chj i s kj i j	1525467	59189050	15
ee lj i b A r d ee	1129193	11196378	8
ee lj i b A r d ee v i j	1575569	30301306	11
ee lj i b A r t shshj i k	1249671	17608859	10
ee lj i b A s t r	1001558	11022592	8
ee lj i b A s t r ee v i j	1681994	38239539	12
ee lj i v rj I t	885192	6725464	7
ee lj i v rj I t ee v i j	1372552	27995682	11
ee lj i v r ee lj I t	1408064	17604666	9
ee lj i g rj i t t ee	1070816	14414266	9
ee lj i j kj i mj I j i	771731	12566466	10
ee lj i j r O mj i t r	1199015	21916671	10
ee lj i j r O n	892265	6205502	7
ee lj i j r O n ee v i j	1318995	26547186	11
ee lj i k s ee n d rj I j i ts	1755951	48710298	13
ee lj i k s ee n d rj I j s kj i j	1958724	74492272	15
ee lj i k s ee n d rj I t	1522671	29547330	11
ee lj i k sj I n	514129	4115698	7
ee lj i m A n	388748	2083252	6
ee lj O n k ee	426223	2221742	6
A lj i nj kj i j	449365	3650548	7
ee lj E tj	377520	753567	4
ee lj E tj sj i	698316	3458842	6
ee lj i U t	333740	1342775	5
ee lj i U t k ee	482540	3843226	7
ee lj i U t s kj i j	735143	10843966	9
ee lj O x ee nj kj i j	672019	9563190	9
ee l zh I rj i ts	1076908	7512349	7
ee l zh I r k ee	964211	6245542	7
ee l zh I r s kj i j	1265641	15690426	9
ee lj i	153032	153032	3
ee lj i d A d ee	894554	7004142	7
ee lj i z ee rj I n	1275409	11280530	8
ee lj i z ee rj I n ee v i j	1697909	39046046	12
ee lj i mj E n t n i j	836333	14546512	10
ee lj i mj E n t shshj i k	880125	13118016	10
ee lj i mj E n t shshj i ts ee	1049918	21240416	11
ee lj i mj E n t i	609938	6290668	8
ee lj i nj i A t ee r	840836	12251958	9
ee l k ee lj i z A ts i j i	1421111	34333984	12
ee l k ee lj i mj E t rj i j i	1490286	42380908	13
ee l k ee l O s	719195	5917098	7
ee l k ee l O i t	712089	8005898	8
ee l k ee l O i d n i j	1125712	24989546	11
ee l k A tj	274815	1235100	5
ee l k A tj	274815	1235100	5
ee l k ee g ee lj i z A ts i j i	1628381	53113239	14
ee l k ee g ee lj I z m	1142296	19170924	10
ee l k ee g O lj i k	749767	9551573	9
ee l k ee g ee lj i mj E t rj i j i	1697556	63674914	15
ee l k ee g ee lj I chj i s kj i j	1310893	45799186	14
ee l k ee g ee lj I chj k ee	1024776	20075496	11
ee l k ee g O lj	525103	5079138	7
ee l k ee g O lj n i j	926998	16374060	10
ee l k ee n O s t	651137	7631534	8
ee l lj i g ee rj I z m	1571117	24551583	10
ee l lj i g ee rj I chj i s kj i j	1739714	55391992	14
ee l lj i g ee rj I chj n ee s tj	1849037	51872300	13
ee l lj i g ee rj I chj n i j	1595516	36407050	12
ee l lj i g O rj i j i	1372897	20199349	10
ee l lj i g r ee	1053340	7548264	7
ee l lj E j k ee	1012318	6032588	7
ee l lj E j n i j	1164715	10539441	8
ee l lj E lj	930160	3039771	5
ee l lj i r gj E n	1230493	10403841	8
ee l lj i r gj I chj i s kj i j	1644730	43771456	13
ee l lj i r gj I j i	1325761	15152325	9
ee l lj E j i	935269	3924954	6
ee l lj i g A t ee r	1225298	15660606	9
ee l lj i g A ts i j i	1196945	17032781	10
ee l lj i l U j n i j	1461029	22374204	10
ee l lj i l U j shshj i k	1496661	20407068	10
ee l lj i l U j shshj i n ee	1606514	29089416	11
ee l lj i l u j j i	1460052	16973448	9
ee l lj i l U j j i	1435514	16756854	9
ee l lj i tj i r ee ts i O n n i j	1985521	70014900	15
ee l lj i tj i r A ts i j i	1673705	36849460	12
ee l lj i ts I n	986016	5960892	7
ee l l O t	774805	2249141	5
ee l l ee dj i A lj n i j	1730655	32632076	11
ee l l ee m O r f	1153219	10919491	8
ee l l ee m O r f ee	1352170	15412456	9
ee l l ee m O r f n i j	1533514	28103062	11
ee l l O n sh	823255	3815846	6
ee l l ee p A t	941587	5862746	7
ee l l ee p ee tj I chj i s kj i j	1645780	50655025	14
ee l l ee p A tj i j i	1257919	17512512	10
ee l l ee s k O p	1124884	8472924	8
ee l l ee t r ee pj I chj i s kj i j	2060794	70312625	15
ee l l ee t r ee pj I j i	1740241	29370460	11
ee l l ee f O n	1024813	5956718	7
ee l l ee x t O n	1137209	9337242	8
ee l l ee x t O n	1137209	9337242	8
ee l lj u vj i A lj n i j	1416768	27538356	11
ee l lj U vj i j	952312	6536184	7
ee l lj U zj i j i	1258063	11265587	8
ee l lj U r	825352	2719946	5
ee l m ee a tj I nj i ts	830808	14151815	10
ee l m A s	349713	1428475	5
ee l m A z n i j	778503	8722159	8
ee l m A z ee z ee mj i nj I tj i lj	1884239	73877137	15
ee l ee gj I z m	692478	5477216	7
ee l ee gj I chj i s kj i j	924255	19200516	11
ee l ee gj I chj n ee s tj	1033578	17405929	10
ee l ee gj I chj n i j	780057	10419069	9
ee l O j n i j	664460	5204702	7
ee l t A j i ts	751014	5543658	7
ee l t ee I s t	823872	6282341	7
ee l t A j k ee	690093	4711490	7
ee l t A j s kj i j	950133	12604624	9
ee l t A r n i j	942780	9670454	8
ee l t A rj	582900	2230062	5
ee l tj E j	604485	1953246	5
ee l tj E j n i j	924840	9037216	8
ee l tj E j i	695394	3219904	6
ee l t I n	510540	1489641	5
ee l t i n	518220	1509892	5
ee l t I n nj i k	723276	6070554	8
ee l t I n n i j	763260	7608832	8
ee l f ee vj I t	754095	5469938	7
ee l f ee vj I t n i j	1056090	17102774	10
ee l xj I mj i k	453280	3030076	7
ee l xj i mj I chj i s kj i j	906714	23076584	12
ee l xj I mj i j i	585703	5974585	8
ee l chj b A	549640	1525719	5
A l chj n ee s tj	785960	5836170	7
A l chj n i j	532439	2697448	6
A l i j	297887	554927	4
ee l i chj A	369445	1188739	5
ee l i chj O v i j	697069	7438974	8
ee lj b ee t r O s	1263708	12163598	8
ee lj bj i g O j i ts	903869	11562770	9
ee lj bj i g O j s kj i j	1110296	22280938	11
ee lj bj I d u m	804519	5429210	7
ee lj bj i nj I z m	871524	8957458	8
ee lj bj i n O s	692379	5253726	7
ee lj bj i n O s k ee	866289	10503504	9
ee lj bj I t	539448	1786248	5
ee lj b O m	510834	1431283	5
ee lj b O m n i j	747354	7447782	8
ee lj b O m chj i k	722578	6122294	8
ee lj b ee r A d ee	1193355	12008258	8
ee lj b u mj I n	601437	4023970	7
ee lj b u mj I n n i j	854157	13831872	10
ee lj b u mj I n ee v i j	1023937	20089234	11
ee lj b u mj i n u rj I j i	1195812	27431004	12
ee lj b u ts I t	736212	5471233	7
ee lj vj i O l ee	766422	6027406	7
ee lj vj i o lj A r n i j	1374040	28282151	11
ee lj g v ee zj I l	1168320	12315222	8
ee lj gj I n	383732	1271429	5
ee lj g ee l O gj i j i	1054237	16803944	10
ee lj dj i gj I t	913711	5939452	7
ee lj dj i gj I d n i j	1326865	20611432	10
ee lj k A lj t	493240	3533950	6
ee lj k O f	291958	1190493	5
ee lj k O v n i j	591743	6922278	8
ee lj m ee vj I v ee	733197	7656890	8
ee lj m ee n A x	542793	3902446	7
ee lj m ee n A sh nj i k	808587	12193890	10
ee lj m ee n A sh n i j	846498	14652921	10
ee lj m ee n dj I n	860268	8363220	8
ee lj m u k ee n t ee r A t	1230113	28823346	12
ee lj p ee g ee	496414	2631902	6
ee lj p ee k ee	447910	2296310	6
ee lj p ee rj i	636944	3520102	6
ee lj pj i n sh t O k	796023	9487926	9
ee lj pj I j s kj i j	799857	11452678	9
ee lj pj i nj i A d ee	720696	10656042	9
ee lj pj i nj I z m	706500	7839010	8
ee lj pj i nj I s t	678096	7819091	8
ee lj pj i nj I s t k ee	888276	14393326	10
ee lj pj i nj I s t s kj i j	1210179	29231152	12
A lj p l A gj i rj	827050	8957918	8
ee lj sj i k k ee	652837	3987496	7
A lj t	179520	179520	3
ee lj t A zj i m u t	991516	12911390	9
ee lj tj i r A ts i j i	1234490	19098001	10
ee lj tj i r n ee tj I v ee	1434510	27683768	11
ee lj tj i r n ee tj I v n ee s tj	1883934	63332474	14
ee lj tj i r n ee tj I v n i j	1628613	45584268	13
ee lj tj i r n A t ee r	1346094	23433291	10
ee lj tj i r n ee ts i O n n i j	1608549	51549285	14
ee lj tj i r n A ts i j i	1317741	25122556	11
ee lj tj i mj E t r	898362	9895860	8
ee lj tj i mj E t rj i j i	1396797	25580202	11
A lj tj i n k	550134	2225020	6
ee lj tj I s t	752400	4133178	6
ee lj tj I s t k ee	962580	8808312	8
ee lj tj i t U d ee	971889	10024304	8
ee lj t O v i j	785752	5756363	7
ee lj t r u I z m	1207704	11294990	8
ee lj t r u I s t	1191000	11240753	8
ee lj t r u i s tj I chj i s kj i j	1895038	67696060	15
ee lj t r u i s tj I chj n ee s tj	2004361	63711468	14
ee lj t r u i s tj I chj n i j	1750840	45875358	13
ee lj t r u I s t k ee	1401180	19526362	10
A lj f ee	363528	585650	4
ee lj f O n s	581550	3302893	6
ee lj f rj i s k ee	1158696	9748382	8
ee lj j A n s	646434	3529805	6
